ID Postagem,Data,Postagem,Funcionalidade (Av1),Funcionalidade (Av2),Funcionalidade,Tipo (Av1),Tipo (Av2),Tipo,Intenção (Av1),Intenção (Av2),Intenção,Análise de Sentimento (Av1),Análise de Sentimento (Av2),Análise de Sentimento,Usabilidade (Av1),Usabilidade (Av2),Usabilidade,UX (Av1),UX (Av2),UX,Artefato (Av1),Artefato (Av2),Artefato,Discutir
117,22/07/2021,"Falta de recursos para usar o APP. Fora q não chegou em outras plataformas como PLAYSTATION, etc... Precisa melhorar urgentemente. E outra deram a opção de compra com alguns benefícios que até agr o usuário não pode usar 😡😡",,,,,,,,,,Negativa,,Validar,Eficiência,,Validar,Frustração,,Validar,,,,
118,22/07/2021,Series antigas mentira eu queria voltara assistir jiraya mas voces me deixaram puto de raiva 😡😡😡😡😡,,,,,,,,,,Negativa,,Validar,Satisfação,,Validar,Frustração,,Validar,,,,
119,22/07/2021,"O catálogo é fraco, o app pior ainda (na minha smatv Samsung nem funciona, trava). Decepção Warner 😢.",,,,,,,,,,Negativa,,Validar,Eficácia,,Validar,Frustração,,Validar,,,,
120,22/07/2021,Desde ontem estou tentando assinar o plano e o app da um bug 🤦‍♀️🤦‍♀️🤦‍♀️,,,,,,,,,,Negativa,,Validar,Eficiência,,Validar,Frustração,,Validar,,,,
121,22/07/2021,"Total decepção. A cada final de episódio de série, o conteúdo é direcionado para a primeira temporada. Selecionar episódio manualmente é triste! 😒😒 A legenda, nem se fala. Toda descentralizada e o app trava demais...",,,,,,,,,,Negativa,,Validar,Eficiência,,Validar,Frustração,,Validar,,,,
122,22/07/2021,Não tô ouvindo nada só a imagem aparece não têm áudio 😕🤔,,,,,,,,,,Neutra,,Validar,Eficiência,,Validar,Frustração,,Validar,,,,
123,22/07/2021,Kkkkkkķk só pode ser piada esse App né muito ruim não faz nada trava trava e trava outra vez tem que melhorar muito o conteúdo e maravilhoso mais quando vc vai assistir phaaa não funciona 🙄🙄Pfv melhora isso 🤦‍♀️🤷‍♀️,,,,,,,,,,Negativa,,Validar,Eficiência,,Validar,Frustração,,Validar,,,,
124,22/07/2021,"Trava e fecha o app o tempo todo, impossível assistir algo continuamente e não salva de onde parou...update o mais rápido possível 🙏🙏🙏",,,,,,,,,,Neutra,,Validar,Eficácia,,Validar,Frustração,,Validar,,,,
125,22/07/2021,Ótimo!!! É show!!!!👏👏👏😍,,,,,,,,,,Positiva,,Validar,Satisfação,,Validar,Satisfação,,Validar,,,,
126,22/07/2021,Continua com os mesmos erros...tenho que escrever em um papel onde parei na série porque o APP não grava. 👎,,,,,,,,,,Negativa,,Validar,Eficácia,,Validar,Frustração,,Validar,,,,
127,22/07/2021,Se pudesse daria ZERO...Desde a estreia não consigo acessar via provedor ( CLARO TV)😡😡😡😡,,,,,,,,,,Negativa,,Validar,Eficácia,,Validar,Frustração,,Validar,,,,
128,22/07/2021,"Simplesmente ameii, espero que melhorem na parte de crescer a tela no telefone! Porque tá horrível isso, mais tirando isso tá perfeito!😍💜🛐🛐",,,,,,,,,,Positiva,,Validar,Eficiência,,Validar,Afeto,,Validar,,,,
129,22/07/2021,"Tô amandoooo adorei a interface, muito sensacional gente eu tava só esperando pra poder assinar a única coisa que me incomodou foi não terem dublado a série animada da Arlequina, maís de resto tá tudo perfeito. Tudo que eu gosto em um só lugar e por um preço super em conta. Brigado HBO 😌❤️",,,,,,,,,,Positiva,,Validar,Satisfação,,Validar,Afeto,,Validar,,,,
130,22/07/2021,"Excelente streaming! Conteúdo muito bom! Não percam a promoção de preço baixo para sempre até o dia 31/07/21, mas só se for adquirido pelo site. 😉",,,,,,,,,,Positiva,,Validar,Satisfação,,Validar,Satisfação,,Validar,,,,
131,22/07/2021,"Fiz a assinatura com ""50% de desconto"" e foi cobrado além do valor da mensalidade mais duas taxas de 5,25 R$ , que propaganda enganosa é essa?😠",,,,,,,,,,Negativa,,Validar,Eficácia,,Validar,Frustração,,Validar,,,,
132,22/07/2021,Gostei muito atendeu todas as minhas experiências 🥰😍,,,,,,,,,,Positiva,,Validar,Satisfação,,Validar,Satisfação,,Validar,,,,
133,22/07/2021,Nao baixa de jeito nenhum no meu celular. 🤦🏽‍♀️💔,,,,,,,,,,Negativa,,Validar,Eficácia,,Validar,Frustração,,Validar,,,,
134,22/07/2021,O app na tv não funciona direito as séries ficam travando e como não tem opção de melhorar ou piorar a qualidade trava muito. E sei que é do app na tv pq no celular funciona normalmente. Se puderem fazer o reparo pq tá chato! Não consigo ver o que pago pra ver 😊,,,,,,,,,,Negativa,,Validar,Eficiência,,Validar,Frustração,,Validar,,,,
135,22/07/2021,"Ta muito lento, E pago o plano multitela, e ate hoje nao achei o catálogo de esportes😐",,,,,,,,,,Negativa,,Validar,Eficiência,,Validar,Frustração,,Validar,,,,
136,22/07/2021,Legenda atrasada em tudo. 😏,,,,,,,,,,Negativa,,Validar,Eficiência,,Validar,Frustração,,Validar,,,,
137,22/07/2021,👍,,,,,,,,,,Positiva,,Validar,Satisfação,,Validar,Satisfação,,Validar,,,,
138,22/07/2021,Excelente 👏👍,,,,,,,,,,Positiva,,Validar,Satisfação,,Validar,Satisfação,,Validar,,,,
139,22/07/2021,O que adianta ter conteúdo se nada funciona? Infelizmente 😔 pior aplicativo de streaming.,,,,,,,,,,Negativa,,Validar,Eficácia,,Validar,Frustração,,Validar,,,,
140,22/07/2021,Estou amando!!!! Vale a pena assinar 😍💜,,,,,,,,,,Positiva,,Validar,Satisfação,,Validar,Afeto,,Validar,,,,
141,22/07/2021,Esperando liberar o app pra smart tv panasonic 😞,,,,,,,,,,Negativa,,Validar,Eficácia,,Validar,Frustração,,Validar,,,,
142,22/07/2021,Boa noite onde fica a opção de tv e jogos ao vivo. Mim respondam detalhadamente ?????😥😥😥,,,,,,,,,,Negativa,,Validar,Aprendizado,,Validar,Frustração,,Validar,,,,
143,22/07/2021,Esse aplicativo é muito bom top 👏👏👏👏😀😍,,,,,,,,,,Positiva,,Validar,Satisfação,,Validar,Satisfação,,Validar,,,,
144,22/07/2021,"App é show, mas minha TV Samsung não pega aplicativo e não tem previsão para atualização. 😓😓😓",,,,,,,,,,Negativa,,Validar,Eficácia,,Validar,Frustração,,Validar,,,,
145,22/07/2021,Tô curtindo. 💙,,,,,,,,,,Positiva,,Validar,Satisfação,,Validar,Satisfação,,Validar,,,,
146,22/07/2021,"O APP tem apresentado muitas falhas! Está muito difícil seguir as séries, ele não funciona em segundo plano, dá erro toda a hora, o episódio que estou vendo não fica salvo, as configurações tem que ser ativadas toda hora. Pensando em cancelar se não resolverem o problema...🙁",,,,,,,,,,Negativa,,Validar,Eficiência,,Validar,Frustração,,Validar,,,,
147,22/07/2021,"Eu amo todos os seriados e filmes, porem e muito chato mecher nele, e muito lento ate mesmo no waifi, pra fazer download ele fala q o celular nao tem memoria, e fica carregando e carregando ao ponto de eu reiniciar ou desistir. Por favor melhorem 🙏",,,,,,,,,,Negativa,,Validar,Eficiência,,Validar,Frustração,,Validar,,,,
148,22/07/2021,Perfeito💙❤ para mim superou a disney+ netflix interface bonita full hd catalógo organido para filmes e séries so as legendas são meias desorganizada tirando isso tudo e perfeito do aplicativo,,,,,,,,,,Positiva,,Validar,Satisfação,,Validar,Estética,,Validar,,,,
149,22/07/2021,"POUQUÍSSIMO conteúdo em 4K 😭😭😭😭 Estou usando no Cel, coloquem a opção de preencher a tela toda (vídeo) (Android) e Android TV e esta TRAVANDO MUITO, tem muita coisa boa e das antigas q não tinha em lugar nenhum... desenhos do Hanna Barbera... só achei zuado q a série MOM só tem a T3E1 (um episódio de uma temporada) aff",,,,,,,,,,Negativa,,Validar,Eficiência,,Validar,Frustração,,Validar,,,,
150,22/07/2021,"Por enquanto estou gostando,app fluido e o valor cabe no bolso 👏 continuem melhorando",,,,,,,,,,Positiva,,Validar,Satisfação,,Validar,Satisfação,,Validar,,,,
151,22/07/2021,Gostei é uma aplicativo excelente 👏🏻,,,,,,,,,,Positiva,,Validar,Satisfação,,Validar,Satisfação,,Validar,,,,
152,22/07/2021,"O app trava muito, cada episódio tem que colocar a leg nada 😔",,,,,,,,,,Negativa,,Validar,Eficiência,,Validar,Frustração,,Validar,,,,
153,22/07/2021,Muito Ruim não tem nada dublado 😕😞,,,,,,,,,,Negativa,,Validar,Satisfação,,Validar,Frustração,,Validar,,,,
154,22/07/2021,"Aplicativo fecha sozinho, dá problema o tempo todo. Para minha surpresa a HBO criou o aplicativo usando JAVA! HBO vcs estão loucos ou é incompetência mesmo?? 😡 JAVA é a pior plataforma para criar Apps para Android além de expor os Usuários as falhas de segurança do JAVA. Pessoal reclamem, isso não está certo!!",,,,,,,,,,Negativa,,Validar,Eficácia,,Validar,Frustração,,Validar,,,,
155,22/07/2021,Perfeito 😔✊,,,,,,,,,,Positiva,,Validar,Satisfação,,Validar,Satisfação,,Validar,,,,
156,22/07/2021,"Triste. APP pro Android cheio de bug (desde som baixo, até legendas não centralizadas), tá faltando coisas no catálogo, e ainda não chegou pro Fire stick TV 😢😢😢",,,,,,,,,,Negativa,,Validar,Eficiência,,Validar,Frustração,,Validar,,,,
157,22/07/2021,Muitos filmes não tem a opção português (BR) 💔,,,,,,,,,,Negativa,,Validar,Satisfação,,Validar,Frustração,,Validar,,,,
158,22/07/2021,"Falta muito para ficar com cinco estrela 🌟🌟🌟🌟 ficar caindo o tempo todo não tem a opção de começar de onde parou e a opção de aumentar tela, Quando resolver isso eu dou as cinco 🌟🌟🌟🌟🌟",,,,,,,,,,Negativa,,Validar,Eficiência,,Validar,Frustração,,Validar,,,,
159,22/07/2021,Hoje 4/7/21 o aplicativo está péssimo no celular quanto na tv não está carregando fica só tela preta e não sai disso 😞😞😞,,,,,,,,,,Negativa,,Validar,Eficácia,,Validar,Frustração,,Validar,,,,
160,22/07/2021,O app esta lindo as cores e tudo o catalogo de series e filmes estao ótimos tbm consegui encontrar tudo oq eu queria assistir😁,,,,,,,,,,Positiva,,Validar,Satisfação,,Validar,Estética,,Validar,,,,
161,22/07/2021,"Muito bom esse app da HBO MAX, show de bola ⚽️🏐🏈",,,,,,,,,,Positiva,,Validar,Satisfação,,Validar,Satisfação,,Validar,,,,
162,22/07/2021,"E ótimo , só tem ué colocar mais conteúdo original Max, e corrigir alguns bugs e melhorias URGENTE 😉👍.",,,,,,,,,,Neutra,,Validar,Eficiência,,Validar,Satisfação,,Validar,,,,
163,22/07/2021,"Tentando assinar, quando pede um codigo promocional, quando esse codigo n existe que saina, depois pergunta sobre um provedor no final nao consegui assinar.👎😒",,,,,,,,,,Neutra,,Validar,Eficácia,,Validar,Frustração,,Validar,,,,
164,22/07/2021,Muito bom 👍,,,,,,,,,,Positiva,,Validar,Satisfação,,Validar,Satisfação,,Validar,,,,
165,22/07/2021,Não consigo baixar no Android e minha versão é atualizada 😞,,,,,,,,,,Negativa,,Validar,Eficácia,,Validar,Frustração,,Validar,,,,
166,22/07/2021,"Simplesmente não funciona, só dá pra criar perfil 🤡😑",,,,,,,,,,Neutra,,Validar,Eficácia,,Validar,Frustração,,Validar,,,,
1,27/07/2021,Estou tentando fazer o cancelamento e não estou conseguindo 😕 horrível Não estou satisfeita. Alguém pode me ajudar a cancelar isso?,,,,,,,,,,,,,Aprendizado,,Validar,Frustração,,Validar,,,,
2,27/07/2021,É muito ruim 😕😔 eu coloquei sem pagar mas táva là esse já é um problema que não tive uma televisão e nem dinheiro 💸💰 vai querer a baixar um aplicativo bom é que não paga então poriso eu vou dar duas estrela 🔯🌟 😰😰,,,,,,,,,,,,,Satisfação,,Validar,Frustração,,Validar,,,,
3,27/07/2021,"O App só é ruim em questão de internet, eu entro e fica ""conexão a internt"" 🤦‍♀️ poderia mudar isso",,,,,,,,,,,,,Eficiência,,Validar,Frustração,,Validar,,,,
4,27/07/2021,"De cada três vezes que tento acesso ao aplicativo, em média 1 vez ele abre. Da mais erro de acesso e falha. Implica sempre, pois tenho que desinstalar e instalar sempre, para poder ter acesso ao aplicativo 😠",,,,,,,,,,,,,Eficiência,,Validar,Frustração,,Validar,,,,
5,27/07/2021,Muito ruim 😔😔😔😔,,,,,,,,,,,,,Satisfação,,Validar,Frustração,,Validar,,,,
6,27/07/2021,😍😍,,,,,,,,,,,,,Satisfação,,Validar,Satisfação,,Validar,,,,
7,27/07/2021,Amo ❤,,,,,,,,,,,,,Satisfação,,Validar,Afeto,,Validar,,,,
8,27/07/2021,"Gente me ajuda, pq eu não estou conseguindo pagar o app meu cartão está com limite e não esta aceitando 😑😑😑",,,,,,,,,,,,,Segurança,,Validar,Frustração,,Validar,,,,
9,27/07/2021,🖕🖕🖕🖕🖕🖕,,,,,,,,,,,,,Satisfação,,Validar,Satisfação,,Validar,,,,
10,27/07/2021,🥰😊😍,,,,,,,,,,,,,Satisfação,,Validar,Satisfação,,Validar,,,,
11,27/07/2021,Muito e o preço e melhor ainda 😀,,,,,,,,,,,,,Satisfação,,Validar,Satisfação,,Validar,,,,
12,27/07/2021,"Download sem funcionalidade, baixa mas n da para ver off-line 🤷‍♀️",,,,,,,,,,,,,Eficiência,,Validar,Frustração,,Validar,,,,
13,27/07/2021,Muito bom ✌️✌️✌️ Só que fauta colocar mais filmes que já sairam,,,,,,,,,,,,,Satisfação,,Validar,Satisfação,,Validar,,,,
14,27/07/2021,Ecelente eu amei os gráficos as opções ameiiiiii 💟😎😍,,,,,,,,,,,,,Satisfação,,Validar,Afeto,,Validar,,,,
15,27/07/2021,Muito bom e. Legal 👌👌🐱🐱😻😽🌷,,,,,,,,,,,,,Satisfação,,Validar,Satisfação,,Validar,,,,
16,27/07/2021,🐕🐩🐬🦈,,,,,,,,,,,,,Satisfação,,Validar,Satisfação,,Validar,,,,
17,27/07/2021,Legal 😸🆗,,,,,,,,,,,,,Satisfação,,Validar,Satisfação,,Validar,,,,
18,27/07/2021,👏🏼👏🏼👏🏼,,,,,,,,,,,,,Satisfação,,Validar,Satisfação,,Validar,,,,
19,27/07/2021,"Super recomendo, muito bom, adorei!!!!!!✨",,,,,,,,,,,,,Satisfação,,Validar,Satisfação,,Validar,,,,
20,27/07/2021,😱,,,,,,,,,,,,,Satisfação,,Validar,Satisfação,,Validar,,,,
21,27/07/2021,Está sempre a dar erro! 🤬,,,,,,,,,,,,,Eficiência,,Validar,Frustração,,Validar,,,,
22,27/07/2021,NAO ESTA CONECTANDO COM O SERVIDOR DISNEY 😑😑😑 DEPOIS DA ULTIMA ATUALIZACA 😡😡😡,,,,,,,,,,,,,Eficiência,,Validar,Frustração,,Validar,,,,
23,27/07/2021,Adorei🤗,,,,,,,,,,,,,Satisfação,,Validar,Satisfação,,Validar,,,,
24,27/07/2021,Cancelei minha inscrição me deram 10 dias para efetuar o cancelamento e mesmo assim foi descontado do mwu mercado pago a assinatura ... 😪😔 não estou nem usando mais mesmo assim esta sendo descontado meu dinheiro resolvam isso por FAVOR meu motivo de cancelar e por que não tem a opção espelhamento para tv SMART,,,,,,,,,,,,,Eficiência,,Validar,Frustração,,Validar,,,,
25,27/07/2021,Bem legal 😁,,,,,,,,,,,,,Satisfação,,Validar,Satisfação,,Validar,,,,
26,27/07/2021,Muito bom👏,,,,,,,,,,,,,Satisfação,,Validar,Satisfação,,Validar,,,,
27,27/07/2021,Muito bug. Muito código de erro. Praticamente não consigo assistir sem problema.😠😡🤬,,,,,,,,,,,,,Eficiência,,Validar,Frustração,,Validar,,,,
28,27/07/2021,"Muito ruim, só trava e não carrega nada, perde para os app piratas 👍",,,,,,,,,,,,,Eficiência,,Validar,Frustração,,Validar,,,,
29,27/07/2021,"Foi descontado(cobrado) do meu mercado pago mas não consigo acessar meu app Disney, essa falta de comunicação com app e sistema de cobrança está com problemas? Sacanagem 🤦🏾‍♂️😕😲",,,,,,,,,,,,,Eficiência,,Validar,Frustração,,Validar,,,,
30,27/07/2021,Poe pra cartao de debito tbm.... tem gente q nao tem cartao de credito 🤑😔,,,,,,,,,,,,,Eficiência,,Validar,Frustração,,Validar,,,,
32,27/07/2021,Amei👍👍⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐,,,,,,,,,,,,,Satisfação,,Validar,Satisfação,,Validar,,,,
33,27/07/2021,Muito bom!😉,,,,,,,,,,,,,Satisfação,,Validar,Satisfação,,Validar,,,,
34,27/07/2021,Aplicativo ótimo. 👏🏻👏🏻,,,,,,,,,,,,,Satisfação,,Validar,Satisfação,,Validar,,,,
35,27/07/2021,Ótimo dia faz sempre bom ter bem legal 😊😊😊😊🤗🤗🤗🤗🤗🤗🥰🥰🥰🥰🥰,,,,,,,,,,,,,Satisfação,,Validar,Satisfação,,Validar,,,,
36,27/07/2021,Amei App muito bom amo pq dá para assistir tudo da Disney amei muito o problema é pq nem sempre dá para assistir tudo da Disney pq tipo viuva negra não lançou na Disney mais eu amo a disney😍😘😙😚☺,,,,,,,,,,,,,Satisfação,,Validar,Afeto,,Validar,,,,
37,27/07/2021,🤢🤮,,,,,,,,,,,,,Satisfação,,Validar,Frustração,,Validar,,,,
38,27/07/2021,A Disney Plus tem tudo qualquer filme é dimais mesmo 😄😄,,,,,,,,,,,,,Satisfação,,Validar,Satisfação,,Validar,,,,
39,27/07/2021,Muito bom amei mas é um pouco cara mais gostei mas não gostei muito porque não tem miraculous 🥺😞😔😒,,,,,,,,,,,,,Satisfação,,Validar,Satisfação,,Validar,,,,
40,27/07/2021,As vezes aparece pra mim erro de conexão mais aí eu desinstalo e instalo dnv e volta 🤗,,,,,,,,,,,,,Eficiência,,Validar,Satisfação,,Validar,,,,
41,27/07/2021,Um sonho!!!😍,,,,,,,,,,,,,Satisfação,,Validar,Satisfação,,Validar,,,,
42,27/07/2021,Muito top❤️,,,,,,,,,,,,,Satisfação,,Validar,Satisfação,,Validar,,,,
43,27/07/2021,"Pouco conteúdo relevante, mas séries boas. Vim só por Loki 🥺",,,,,,,,,,,,,Satisfação,,Validar,Satisfação,,Validar,,,,
44,27/07/2021,Excelente 👏🏼👏🏼👏🏼😀❣️,,,,,,,,,,,,,Satisfação,,Validar,Satisfação,,Validar,,,,
45,27/07/2021,pelo amor de Deus lancem mais eps de A Casa Coruja!! 🦉💖,,,,,,,,,,,,,Satisfação,,Validar,Satisfação,,Validar,,,,
46,27/07/2021,"Na minha opinião esses aplicativos Não deviam cobrar nada, porque Tem muitas pessoas que não tem condições de paga 😭",,,,,,,,,,,,,Satisfação,,Validar,Satisfação,,Validar,,,,
47,27/07/2021,😻😻😻😻😻😻😻😻😻😻😻😻😻😻😻😻😻😻😻😻😻😻😻😻,,,,,,,,,,,,,Satisfação,,Validar,Satisfação,,Validar,,,,
48,27/07/2021,Eu gostei muito ❤️,,,,,,,,,,,,,Satisfação,,Validar,Satisfação,,Validar,,,,
49,27/07/2021,AMO ❤🥰🥰🥰,,,,,,,,,,,,,Satisfação,,Validar,Satisfação,,Validar,,,,
50,27/07/2021,"Muitos falaram mal maia eu amei, uma haba cheia de filmes e séries, muito bom!!!! E barato para o que tem 🥰🥰🥰",,,,,,,,,,,,,Satisfação,,Validar,Satisfação,,Validar,,,,
51,27/07/2021,😉😉😉😉😘😘😘💚💛💜❤💙💚💛💜💓💕💖💙❤,,,,,,,,,,,,,Satisfação,,Validar,Satisfação,,Validar,,,,
52,27/07/2021,😇😇😇,,,,,,,,,,,,,Satisfação,,Validar,Satisfação,,Validar,,,,
53,27/07/2021,Muito Maravilhoso 🤩,,,,,,,,,,,,,Satisfação,,Validar,Satisfação,,Validar,,,,
54,27/07/2021,Ameiii MT bom recomendo 😘,,,,,,,,,,,,,Satisfação,,Validar,Satisfação,,Validar,,,,
55,27/07/2021,"Muito bom, muito bom mesmo... Dei quatro estrelas por que existe alguns problemas! Um deles é quando eu baixo alguma coisa não fica na galeria do meu celular. Queria que solucionassem esse problema por favor, é que eu tenho uma priminha que é autista que ama assistir ""A Casa do Mickey Mouse""😃, e quando eu baixo os episódios não dá pra aparecer na galeria! Já pesquisei como mudar isso mas, não consigo colocar que os downloads vão diretos para a galeria!🙁Só quero que resolvam esse problema pfr!",,,,,,,,,,,,,Satisfação,,Validar,Satisfação,,Validar,,,,
56,27/07/2021,Isso é uma 💩,,,,,,,,,,,,,Satisfação,,Validar,Frustração,,Validar,,,,
57,27/07/2021,Não sei é bom👍,,,,,,,,,,,,,Satisfação,,Validar,Satisfação,,Validar,,,,
58,27/07/2021,"Aplicativo péssimo... Trava, demora séculos pra carregar o conteúdo, quando tento baixar algo ele fecha sozinho... Está a ano-luz da Netflix e da Amazon. Bilhões pra produzir conteúdos mas pra fazer um app decente parece orçamento de filme B.. 🤷🏽‍♂️",,,,,,,,,,,,,Eficiência,,Validar,Frustração,,Validar,,,,
59,27/07/2021,Adorei💖,,,,,,,,,,,,,Satisfação,,Validar,Satisfação,,Validar,,,,
60,27/07/2021,Abaixei só pá assisti luca🙄🤚,,,,,,,,,,,,,Satisfação,,Validar,Frustração,,Validar,,,,
61,27/07/2021,Ameiii demais 😍😍😍,,,,,,,,,,,,,Satisfação,,Validar,Satisfação,,Validar,,,,
62,27/07/2021,Muito caro hahaha 😅,,,,,,,,,,,,,Satisfação,,Validar,Satisfação,,Validar,,,,
63,27/07/2021,Não consigo acessar meus downloads sem internet ☹️,,,,,,,,,,,,,Eficiência,,Validar,Frustração,,Validar,,,,
64,27/07/2021,E legal de mais muito mesmo 👍👍💖😜😜,,,,,,,,,,,,,Satisfação,,Validar,Satisfação,,Validar,,,,
65,27/07/2021,O app é bom mas ele não tem a utilidade de transmitir pra tv !🙄,,,,,,,,,,,,,Eficácia,,Validar,Frustração,,Validar,,,,
66,27/07/2021,O aplicativo é pago eu não queria que fosse assim pois poderia ser grátis pois essas pessoas só pensam em dinheiro 💰,,,,,,,,,,,,,Satisfação,,Validar,Frustração,,Validar,,,,
67,27/07/2021,ÓTIMO EU DOU 4 MEI ESTRELA😊,,,,,,,,,,,,,Satisfação,,Validar,Satisfação,,Validar,,,,
68,27/07/2021,O app e muito bom mais infelizmente não estar entrando depois dessa atualização e as vezes eu quero assistir mais não entra 😞😞😞 por isso só vou dar uma estrela por enquanto,,,,,,,,,,,,,Eficiência,,Validar,Frustração,,Validar,,,,
69,27/07/2021,Não está funcionando pelo wi-fi 🙄,,,,,,,,,,,,,Eficiência,,Validar,Frustração,,Validar,,,,
70,27/07/2021,Muito bom o aplicativo adorei😍😍😍😍,,,,,,,,,,,,,Satisfação,,Validar,Satisfação,,Validar,,,,
71,27/07/2021,💓💓💓,,,,,,,,,,,,,Satisfação,,Validar,Satisfação,,Validar,,,,
72,27/07/2021,Esse aplicativo é de graça para abaixar mas quando você quer assistir um filme no aplicativo você tem que pagar e isso é muito chato porque você é enganado😠😡,,,,,,,,,,,,,Satisfação,,Validar,Frustração,,Validar,,,,
73,27/07/2021,Perfeito 😍,,,,,,,,,,,,,Satisfação,,Validar,Satisfação,,Validar,,,,
74,27/07/2021,Horrível o app não esta abrindo fica dizendo que é erro no servidor e q é pra tentar mais tarde e também não ta dando pra assistir os downloads sem internet já cancelei minha assinatura !!!!!!!!!!😡😠,,,,,,,,,,,,,Eficácia,,Validar,Frustração,,Validar,,,,
75,27/07/2021,"O app é até bom, qdo funciona. Já tem 2 dias q diz q não é possível conectar, q há problema no serviço... Manda tentar mais tarde. Estou desde ontem sem conseguir abrir o app. Alguém sabe como corrigir? Já tentei de TD 😟",,,,,,,,,,,,,Eficácia,,Validar,Frustração,,Validar,,,,
76,27/07/2021,"Olá Disney, adorei o aplicativo. Mas de certa forma, outras pessoas estão conseguindo isso de graça. Ou seja (fraude). Vocês deveriam resolver isso, agradeço! 😎👍",,,,,,,,,,,,,Satisfação,,Validar,Satisfação,,Validar,,,,
77,27/07/2021,Na tv trava 😒mais no celular nao ☺mais é ruin nao pega na tv .poxa eu tenho que pagar tenho que pagar pra nao funcionar na tv ai nao da ne,,,,,,,,,,,,,Eficácia,,Validar,Frustração,,Validar,,,,
78,27/07/2021,Muito bom vei otimo amei 🤗,,,,,,,,,,,,,Satisfação,,Validar,Satisfação,,Validar,,,,
79,27/07/2021,A Disney é maravilhosa por ter todos os seus filmes originais más no meu celular vive travando e não consigo acessar o app as vezes tenho que desabaixar e abaixar de novo mais tirando isso é muito bom pra Assistir. 😃👍,,,,,,,,,,,,,Eficiência,,Validar,Satisfação,,Validar,,,,
80,27/07/2021,"Não gostei, trava muito e ñ tem a opção de transmitir para a TV como a Netflix. Cancelei a assinatura.😑",,,,,,,,,,,,,Eficácia,,Validar,Frustração,,Validar,,,,
81,27/07/2021,Muito bom melhor de todos 5 estrelas 🌟🌟🌟🌟🌟 de parabéns Disney+,,,,,,,,,,,,,Satisfação,,Validar,Satisfação,,Validar,,,,
82,27/07/2021,Ele e melhor que a Netflix recomendo muito 😍😍,,,,,,,,,,,,,Satisfação,,Validar,Satisfação,,Validar,,,,
83,27/07/2021,Perfeitoooo❤️,,,,,,,,,,,,,Satisfação,,Validar,Satisfação,,Validar,,,,
84,27/07/2021,"Ruim, precisa pagar pra entrar no aplicativo, isso não é justo, os filmes deveriam ser de graça pra todo mundo assistir, mas os bobões ficam puxando dinheiro do povo só pra ver um filme. Estou desepsionado. 😞",,,,,,,,,,,,,Satisfação,,Validar,Frustração,,Validar,,,,
85,27/07/2021,Muito muito bom 😃,,,,,,,,,,,,,Satisfação,,Validar,Satisfação,,Validar,,,,
86,27/07/2021,Quando eu emtrem e eu foi ponha minha senha mais tava pedindo pra eu ponha 6 caracteres mais tava pomhando 6 caracteres mais não entrou eu tentei mais de 5 veses mais não entrou 😤,,,,,,,,,,,,,Eficiência,,Validar,Frustração,,Validar,,,,
87,27/07/2021,Amooooo 💖,,,,,,,,,,,,,Satisfação,,Validar,Satisfação,,Validar,,,,
88,27/07/2021,Eu amo esse filmes da Disney é incrível 🤩😍😘🥰💖,,,,,,,,,,,,,Satisfação,,Validar,Satisfação,,Validar,,,,
89,27/07/2021,Adorooooooooo🥰,,,,,,,,,,,,,Satisfação,,Validar,Satisfação,,Validar,,,,
90,27/07/2021,"Para mim o app DISNEY é novo porque eu nunca tive ele no meu celular, é tem pessoas falando aqui que ele demora carregar pura mentira ele carrega muito rápido, eu amei ele, quem que um aplicativo de filme assim instalem ele ele é ótimo 👍🏼 parabéns para quem fez ele",,,,,,,,,,,,,Eficiência,,Validar,Satisfação,,Validar,,,,
91,27/07/2021,Mt bom 😔🤚,,,,,,,,,,,,,Satisfação,,Validar,Satisfação,,Validar,,,,
92,27/07/2021,Estou sempre assistindo pelo app. 👏👏👏,,,,,,,,,,,,,Satisfação,,Validar,Satisfação,,Validar,,,,
93,27/07/2021,E muito bommmm Abaixe o Disney+😉,,,,,,,,,,,,,Satisfação,,Validar,Satisfação,,Validar,,,,
94,27/07/2021,Muito bom Mas não está entrando esses dias 😭,,,,,,,,,,,,,Eficiência,,Validar,Frustração,,Validar,,,,
95,27/07/2021,Olá ... Pagar a Disney e não poder assistir os filmes não vale a pena só chegar o dia vou cancelar... Toda vez que tento assistir um filme a plataforma fica pensando testamos em outras plataformas ambas funcionando normalmente já a Disney 😕,,,,,,,,,,,,,Eficiência,,Validar,Frustração,,Validar,,,,
96,27/07/2021,Não estou conseguindo abrir em meu celular.😒,,,,,,,,,,,,,Eficiência,,Validar,Frustração,,Validar,,,,
97,27/07/2021,Esse app é simplesmente incrível sério é o meu preferido o único problema é que tenho que desinstalar as vezes mas tenho quase certeza que é o meu celular fora isso meus parabéns sério 😃🎉,,,,,,,,,,,,,Satisfação,,Validar,Satisfação,,Validar,,,,
98,27/07/2021,"Magnifíco, tem de tudo que minha família ama desde Marvel até Star Wars 👏👏🤘",,,,,,,,,,,,,Satisfação,,Validar,Satisfação,,Validar,,,,
