ID Postagem,Data,Postagem,Funcionalidade (Av1),Funcionalidade (Av2),Funcionalidade,Tipo (Av1),Tipo (Av2),Tipo,Intenção (Av1),Intenção (Av2),Intenção,Análise de Sentimento (Av1),Análise de Sentimento (Av2),Análise de Sentimento,Usabilidade (Av1),Usabilidade (Av2),Usabilidade,UX (Av1),UX (Av2),UX,Artefato (Av1),Artefato (Av2),Artefato,Discutir
261,13/07/2021,Muito bom igual coco de galinha 👌,,,,Crítica,,Validar,Visceral,,Validar,Negativa,,Validar,Satisfação,,Validar,Frustração,,Validar,,,,
262,13/07/2021,E muito bom gente 😊,,,,Elogio,,Validar,Visceral,,Validar,Positiva,,Validar,Satisfação,,Validar,Satisfação,,Validar,,,,
263,13/07/2021,Muito bom 😊,,,,Elogio,,Validar,Visceral,,Validar,Positiva,,Validar,Satisfação,,Validar,Satisfação,,Validar,,,,
264,13/07/2021,Não tô conseguindo ganhar meus bônus por indicação 🥺🥺,,,,Crítica,,Validar,Comportamental,,Validar,Neutra,,Validar,Eficiência,,Validar,Frustração,,Validar,,,,
265,13/07/2021,app mt bom não trava recomendo 💙,,,,Elogio,,Validar,Visceral,,Validar,Positiva,,Validar,Eficiência,,Validar,Satisfação,,Validar,,,,
266,13/07/2021,Amo ❤️❤️❤️,,,,Elogio,,Validar,Visceral,,Validar,Positiva,,Validar,Satisfação,,Validar,Afeto,,Validar,,,,
267,13/07/2021,Odeio tik tok 😝😡👎,,,,Crítica,,Validar,Visceral,,Validar,Negativa,,Validar,Satisfação,,Validar,Frustração,,Validar,,,,
268,13/07/2021,Muito bom e maravilhoso uso bastante ❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤,,,,Elogio,,Validar,Visceral,,Validar,Positiva,,Validar,Satisfação,,Validar,Satisfação,,Validar,,,,
269,13/07/2021,Muito bom🥰,,,,Elogio,,Validar,Visceral,,Validar,Positiva,,Validar,Satisfação,,Validar,Satisfação,,Validar,,,,
270,13/07/2021,Show de bola 👍👍👍,,,,Elogio,,Validar,Visceral,,Validar,Positiva,,Validar,Satisfação,,Validar,Satisfação,,Validar,,,,
271,13/07/2021,"Vamos la ver, se realmente e otimo. Se for, volto e darei as cinco estrelas 👍",,,,,,,,,,,,,,,,,,,,,,
272,13/07/2021,Muito bom 👍👍👍,,,,Elogio,,Validar,Visceral,,Validar,Positiva,,Validar,Satisfação,,Validar,Satisfação,,Validar,,,,
273,13/07/2021,Visivelmente é muito bom eu amoo esse app💕💞❤️,,,,Elogio,,Validar,Visceral,,Validar,Positiva,,Validar,Satisfação,,Validar,Estética,,Validar,,,,
274,13/07/2021,1#.3💩💩💩💩💩💩💩 ಖ 6&😂; 374,,,,Crítica,,Validar,Visceral,,Validar,Negativa,,Validar,Satisfação,,Validar,Frustração,,Validar,,,,
275,13/07/2021,Maravilhoso vc tem tantas opções dentro desse app que chega a vida a mente na minha opinião e maravilhoso quanto eu tenho uma conta nele e ta crescendo muito rapido🦋 Eu daria uma dica a vcs que são crianças assim como eu que tenho 10 cuidado com o que vcs assiste pq é essa a segunda parte ruim do t…,,,,Elogio,,Validar,Visceral,,Validar,Positiva,,Validar,Satisfação,,Validar,Satisfação,,Validar,,,,
276,13/07/2021,💖💖💖💖💖💖💖💖💖💖💖💖💖,,,,Elogio,,Validar,Visceral,,Validar,Positiva,,Validar,Satisfação,,Validar,Satisfação,,Validar,,,,
277,13/07/2021,Tenho 2 contas com valores R$100+ na conta e não consigo sacar 🥲🥲🥲,,,,Dúvida,,Validar,Reflexiva,,Validar,Negativa,,Validar,Eficácia,,Validar,Frustração,,Validar,,,,
278,13/07/2021,Amooooo 🤩👏👏👏💯,,,,Elogio,,Validar,Visceral,,Validar,Positiva,,Validar,Satisfação,,Validar,Afeto,,Validar,,,,
279,13/07/2021,😍😍😍😍😍😍😍😍😍,,,,Elogio,,Validar,Visceral,,Validar,Positiva,,Validar,Satisfação,,Validar,Satisfação,,Validar,,,,
280,13/07/2021,Show 🤗 d,,,,Elogio,,Validar,Visceral,,Validar,Positiva,,Validar,Satisfação,,Validar,Satisfação,,Validar,,,,
281,13/07/2021,ESSENCIAL PRA TODOS.MUITO BOM👍,,,,Elogio,,Validar,Visceral,,Validar,Positiva,,Validar,Satisfação,,Validar,Satisfação,,Validar,,,,
282,13/07/2021,"Não está mais como era antes, tinha dado 5 estrelas qdo instalei ... Agora dou 3 ... Tiktok não está entregando vídeos, não tenho mas a moedinha rodando conforme vai assistindo, convidei uma amiga e não ganhei nada do q prometido, enfim decepção total 😕😕",,,,Crítica,,Validar,Reflexiva,,Validar,Negativa,,Validar,Eficácia,,Validar,Frustração,,Validar,,,,
283,13/07/2021,Show 👏👏,,,,Elogio,,Validar,Visceral,,Validar,Positiva,,Validar,Satisfação,,Validar,Satisfação,,Validar,,,,
284,13/07/2021,Amo ❤️,,,,Elogio,,Validar,Visceral,,Validar,Positiva,,Validar,Satisfação,,Validar,Afeto,,Validar,,,,
285,13/07/2021,😍😍😍😍😍😍,,,,Elogio,,Validar,Visceral,,Validar,Positiva,,Validar,Satisfação,,Validar,Satisfação,,Validar,,,,
286,13/07/2021,🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩,,,,Elogio,,Validar,Visceral,,Validar,Positiva,,Validar,Satisfação,,Validar,Satisfação,,Validar,,,,
287,13/07/2021,E muito rui tchau🍞🍞🍞🍞🍞,,,,Crítica,,Validar,Visceral,,Validar,Negativa,,Validar,Satisfação,,Validar,Frustração,,Validar,,,,
288,13/07/2021,Amo o Tiktok 😍😍😍,,,,Elogio,,Validar,Visceral,,Validar,Positiva,,Validar,Satisfação,,Validar,Afeto,,Validar,,,,
289,13/07/2021,Ele é bom e maravilha 😚,,,,Elogio,,Validar,Visceral,,Validar,Positiva,,Validar,Satisfação,,Validar,Satisfação,,Validar,,,,
290,13/07/2021,Muito bom 👏👏,,,,Elogio,,Validar,Visceral,,Validar,Positiva,,Validar,Satisfação,,Validar,Satisfação,,Validar,,,,
291,13/07/2021,🤗🤗🤗,,,,Elogio,,Validar,Visceral,,Validar,Positiva,,Validar,Satisfação,,Validar,Satisfação,,Validar,,,,
292,13/07/2021,😂❤️👻🤩✌️🍔😤,,,,Elogio,,Validar,Visceral,,Validar,Positiva,,Validar,Satisfação,,Validar,Satisfação,,Validar,,,,
293,13/07/2021,É muito bom 👍mais vocês não estão pagando nós mesmos fazendo vidios curtindo comentando eu não estou ganhando nada,,,,Crítica,,Validar,Comportamental,,Validar,Negativa,,Validar,Eficiência,,Validar,Frustração,,Validar,,,,
294,13/07/2021,Ótimo app boa qualidade 😘,,,,Elogio,,Validar,Visceral,,Validar,Positiva,,Validar,Satisfação,,Validar,Satisfação,,Validar,,,,
295,13/07/2021,👏👏👏👏 Bom,,,,Elogio,,Validar,Visceral,,Validar,Positiva,,Validar,Satisfação,,Validar,Satisfação,,Validar,,,,
296,13/07/2021,Muitoooooooooo bom sem palavras para descrever esse app😍,,,,Elogio,,Validar,Visceral,,Validar,Positiva,,Validar,Satisfação,,Validar,Afeto,,Validar,,,,
297,13/07/2021,❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤,,,,Elogio,,Validar,Visceral,,Validar,Positiva,,Validar,Satisfação,,Validar,Satisfação,,Validar,,,,
298,13/07/2021,Perfeito 👏,,,,Elogio,,Validar,Visceral,,Validar,Positiva,,Validar,Satisfação,,Validar,Satisfação,,Validar,,,,
299,13/07/2021,E muito divertido! 😅😅,,,,Elogio,,Validar,Visceral,,Validar,Positiva,,Validar,Satisfação,,Validar,Satisfação,,Validar,,,,
300,13/07/2021,Top demais 😃,,,,Elogio,,Validar,Visceral,,Validar,Positiva,,Validar,Satisfação,,Validar,Satisfação,,Validar,,,,
301,13/07/2021,Cuidado o tiktok não é de Deus fui lá na igreja o pasto falo que não fique com ISO...emfim não fique com ISO é só isso que eu possa te fala não instale................ Muita coisa acontecendo ele é satanicoooo😈😈😈😣😳😰 Tchau no próximo dia tô aqui de volta,,,,,,,,,,,,,,,,,,,,,,
302,13/07/2021,Muito bm só q eu ñ to conseguindo ter dinheiro pra sacar 💔💔💔e já convidei vários amgs assinsto vídeos diariamente,,,,Crítica,,Validar,Reflexiva,,Validar,Negativa,,Validar,Eficiência,,Validar,Frustração,,Validar,,,,
303,13/07/2021,Aplicativo ótimo só que eu fui banida que ódio 😲😲😡😠😳,,,,Crítica,,Validar,Reflexiva,,Validar,Negativa,,Validar,Eficiência,,Validar,Frustração,,Validar,,,,
304,13/07/2021,É muito legal esse TikTok!!!🤗,,,,Elogio,,Validar,Visceral,,Validar,Positiva,,Validar,Satisfação,,Validar,Satisfação,,Validar,,,,
305,13/07/2021,Em menos de três dias fui banido por violência sem fazer nada a ver com violência enquanto outros tiktokers podem aparecer com armas no bolso e outros a darem chapadas e murros uns aos outros😡🤬😠,,,,Crítica,,Validar,Reflexiva,,Validar,Negativa,,Validar,Eficiência,,Validar,Frustração,,Validar,,,,
306,13/07/2021,E muito bom😍,,,,Elogio,,Validar,Visceral,,Validar,Positiva,,Validar,Satisfação,,Validar,Satisfação,,Validar,,,,
307,13/07/2021,Ótimo melhor ainda agora por causa que dá dinheiro 💰💰💰💰💰💰💰 mas também tem o Kwai,,,,Elogio,,Validar,Visceral,,Validar,Positiva,,Validar,Satisfação,,Validar,Motivação,,Validar,,,,
308,13/07/2021,Muito bom 👏👏,,,,Elogio,,Validar,Visceral,,Validar,Positiva,,Validar,Satisfação,,Validar,Satisfação,,Validar,,,,
309,13/07/2021,Amei❤️,,,,Elogio,,Validar,Visceral,,Validar,Positiva,,Validar,Satisfação,,Validar,Afeto,,Validar,,,,
310,13/07/2021,😍😍😍😍😍,,,,Elogio,,Validar,Visceral,,Validar,Positiva,,Validar,Satisfação,,Validar,Satisfação,,Validar,,,,
311,13/07/2021,"Eu não estou conseguindo cadastrar meu código, eu envio meu código e quando meus amigos vão cadastrar diz que o código está incorreto ou inválido. 😢",,,,Crítica,,Validar,Comportamental,,Validar,Negativa,,Validar,Eficiência,,Validar,Frustração,,Validar,,,,
312,13/07/2021,Maravilhoso ❤😊👍✌,,,,Elogio,,Validar,Visceral,,Validar,Positiva,,Validar,Satisfação,,Validar,Satisfação,,Validar,,,,
313,13/07/2021,É muito bom esse app dá para gravar vários vídeos eu adoro e também eu adoro as atualizações inclusive eu já tô com 8.5M seguidores eu já tô quase chegando a 9.M e graças ao TikTok e os meus seguidores eu tô aqui...💕✨,,,,Elogio,,Validar,Visceral,,Validar,Positiva,,Validar,Satisfação,,Validar,Satisfação,,Validar,,,,
314,13/07/2021,Perfeito 👏🏻👏🏻,,,,Elogio,,Validar,Visceral,,Validar,Positiva,,Validar,Satisfação,,Validar,Satisfação,,Validar,,,,
315,13/07/2021,Muito Bom 😍😍,,,,Elogio,,Validar,Visceral,,Validar,Positiva,,Validar,Satisfação,,Validar,Satisfação,,Validar,,,,
316,13/07/2021,😁,,,,Elogio,,Validar,Visceral,,Validar,Positiva,,Validar,Satisfação,,Validar,Satisfação,,Validar,,,,
317,13/07/2021,Muito maravilhoso Top 😍😍😍😍😍,,,,Elogio,,Validar,Visceral,,Validar,Positiva,,Validar,Satisfação,,Validar,Satisfação,,Validar,,,,
318,13/07/2021,"Ótimo, bom só tenho a dizer as pessoas que baixem o aplicativo é muito bom pra assistir vídeos 🤣😂😊",,,,Elogio,,Validar,Visceral,,Validar,Positiva,,Validar,Satisfação,,Validar,Satisfação,,Validar,,,,
319,13/07/2021,♡será 😘😘😘,,,,Elogio,,Validar,Visceral,,Validar,Positiva,,Validar,Satisfação,,Validar,Satisfação,,Validar,,,,
320,13/07/2021,Amei o aplicativo ❤❤,,,,Elogio,,Validar,Visceral,,Validar,Positiva,,Validar,Satisfação,,Validar,Afeto,,Validar,,,,
321,13/07/2021,Ótimo aplicativo muita diversão 🙂,,,,Elogio,,Validar,Visceral,,Validar,Positiva,,Validar,Satisfação,,Validar,Satisfação,,Validar,,,,
322,13/07/2021,Amo demaisss😍😍 ☀️. 🛸 🌎 ° 🌓 • .°• 🚀 ✯✯ ★ * ° 🛰 °· . • °★ • ▁▂▃▄▅▆▇▇,,,,Elogio,,Validar,Visceral,,Validar,Positiva,,Validar,Satisfação,,Validar,Afeto,,Validar,,,,
323,13/07/2021,🙌😎,,,,Elogio,,Validar,Visceral,,Validar,Positiva,,Validar,Satisfação,,Validar,Satisfação,,Validar,,,,
324,13/07/2021,Muito divertido 😛,,,,Elogio,,Validar,Visceral,,Validar,Positiva,,Validar,Satisfação,,Validar,Satisfação,,Validar,,,,
325,13/07/2021,😳,,,,Elogio,,Validar,Visceral,,Validar,Neutra,,Validar,Satisfação,,Validar,Satisfação,,Validar,,,,
326,13/07/2021,"eu amor esse App, faz eu esquecer todo mundo, e das pessoas que são mal😐👍",,,,Elogio,,Validar,Visceral,,Validar,Positiva,,Validar,Satisfação,,Validar,Afeto,,Validar,,,,
327,13/07/2021,E feio só tem notificação de menina orrivel 😠😠😠,,,,Crítica,,Validar,Reflexiva,,Validar,Negativa,,Validar,Satisfação,,Validar,Frustração,,Validar,,,,
328,13/07/2021,E muito bom para se divertir 😊,,,,Elogio,,Validar,Visceral,,Validar,Positiva,,Validar,Satisfação,,Validar,Satisfação,,Validar,,,,
329,13/07/2021,Ótimo 👍,,,,Elogio,,Validar,Visceral,,Validar,Positiva,,Validar,Satisfação,,Validar,Satisfação,,Validar,,,,
330,13/07/2021,Muito legal😚😚😘😍,,,,Elogio,,Validar,Visceral,,Validar,Positiva,,Validar,Satisfação,,Validar,Satisfação,,Validar,,,,
331,13/07/2021,😗😐😏☹️😤😨😤☹️😤☹️😤☹️😒🤭☺️🤔😒😑😬😼😺😽💤👺⚡💤❤️💫💯⭐💥⭐💥💥💥💯💥💥💦💢💢💦💢💫,,,,Crítica,,Validar,Visceral,,Validar,Positiva,,Validar,Satisfação,,Validar,Frustração,,Validar,,,,
332,13/07/2021,É um bom apps 💗,,,,Elogio,,Validar,Visceral,,Validar,Positiva,,Validar,Satisfação,,Validar,Satisfação,,Validar,,,,
333,13/07/2021,Amei super incrivel😊,,,,Elogio,,Validar,Visceral,,Validar,Positiva,,Validar,Satisfação,,Validar,Afeto,,Validar,,,,
334,13/07/2021,🥰🥰🥰🥰🥰,,,,Elogio,,Validar,Visceral,,Validar,Positiva,,Validar,Satisfação,,Validar,Satisfação,,Validar,,,,
335,13/07/2021,Muito bom amei ❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️🌒🌒🌒,,,,Elogio,,Validar,Visceral,,Validar,Positiva,,Validar,Satisfação,,Validar,Afeto,,Validar,,,,
336,13/07/2021,Lindo aplicativo amo demais 🤩 Incrível ♥️♥️♥️,,,,Elogio,,Validar,Visceral,,Validar,Positiva,,Validar,Satisfação,,Validar,Afeto,,Validar,,,,
337,13/07/2021,😘😘👋👋🎉 que não passa nada quando eu for embora,,,,Elogio,,Validar,Visceral,,Validar,Positiva,,Validar,Satisfação,,Validar,Satisfação,,Validar,,,,
338,13/07/2021,Muito bom 👏👏👏,,,,Elogio,,Validar,Visceral,,Validar,Positiva,,Validar,Satisfação,,Validar,Satisfação,,Validar,,,,
339,13/07/2021,Assisto... Porque gosto dos BB é muito legal 😉💙💙💙💙,,,,Elogio,,Validar,Visceral,,Validar,Positiva,,Validar,Satisfação,,Validar,Satisfação,,Validar,,,,
340,13/07/2021,Amo de mais 😍😍😍😍😍😍😍,,,,Elogio,,Validar,Visceral,,Validar,Positiva,,Validar,Satisfação,,Validar,Afeto,,Validar,,,,
341,13/07/2021,Adorei 😍,,,,Elogio,,Validar,Visceral,,Validar,Positiva,,Validar,Satisfação,,Validar,Afeto,,Validar,,,,
342,13/07/2021,Demais🤩,,,,Elogio,,Validar,Visceral,,Validar,Positiva,,Validar,Satisfação,,Validar,Satisfação,,Validar,,,,
343,13/07/2021,Adorei o aplicativo 🤩,,,,Elogio,,Validar,Visceral,,Validar,Positiva,,Validar,Satisfação,,Validar,Afeto,,Validar,,,,
344,13/07/2021,Pov não é aquela nossa q top genial mas legal recomendo 👍,,,,Elogio,,Validar,Visceral,,Validar,Positiva,,Validar,Satisfação,,Validar,Satisfação,,Validar,,,,
4605,13/07/2021,maravilhoso 😆😆,,,,Elogio,,Validar,Visceral,,Validar,Positiva,,Validar,Satisfação,,Validar,Satisfação,,Validar,,,,
345,13/07/2021,Pft💋😰.,,,,Elogio,,Validar,Visceral,,Validar,Positiva,,Validar,Satisfação,,Validar,Satisfação,,Validar,,,,
346,13/07/2021,Até o momento app sensacional....👏👏,,,,Elogio,,Validar,Visceral,,Validar,Positiva,,Validar,Satisfação,,Validar,Satisfação,,Validar,,,,
347,13/07/2021,O Tok Tok e o aplicativos incrível 💓,,,,Elogio,,Validar,Visceral,,Validar,Positiva,,Validar,Satisfação,,Validar,Satisfação,,Validar,,,,
348,13/07/2021,Não gostei só tem vídeo🙄,,,,Crítica,,Validar,Reflexiva,,Validar,Negativa,,Validar,Satisfação,,Validar,Frustração,,Validar,,,,
349,13/07/2021,🤗☺️,,,,Elogio,,Validar,Visceral,,Validar,Positiva,,Validar,Satisfação,,Validar,Satisfação,,Validar,,,,
350,13/07/2021,Agora eu odeio tik Tok porque eu nem fiz vídeo com minha vós e sem falar que era vídeo mostrando o meu pop e eu n sei que mas alguém me denunciou sem motivo eu odeio o tiktok e escrevo este comentário para o dono do tiktok.😤,,,,Crítica,,Validar,Reflexiva,,Validar,Negativa,,Validar,Eficiência,,Validar,Frustração,,Validar,,,,
351,13/07/2021,Muito bom gostei muito do tik tok...✌,,,,Elogio,,Validar,Visceral,,Validar,Positiva,,Validar,Satisfação,,Validar,Satisfação,,Validar,,,,
352,13/07/2021,😍🙂🙂🙂🙂,,,,Elogio,,Validar,Visceral,,Validar,Positiva,,Validar,Satisfação,,Validar,Satisfação,,Validar,,,,
353,13/07/2021,Falta só mandar meus vídeos pra foyou obrigado 😣,,,,Sugestão,,Validar,Comportamental,,Validar,Negativa,,Validar,Eficácia,,Validar,Frustração,,Validar,,,,
354,13/07/2021,😂😇🌈,,,,Elogio,,Validar,Visceral,,Validar,Positiva,,Validar,Satisfação,,Validar,Satisfação,,Validar,,,,
1,26/07/2021,"O app é ótimo não trava em nada super recomendo,vc pode fazer quantas atualizações vc quiser 👍",,,,,,,,,,,,,Eficiência,,Validar,Motivação,,Validar,,,,
2,26/07/2021,Amo 😍😍,,,,,,,,,,,,,Satisfação,,Validar,Afeto,,Validar,,,,
3,26/07/2021,Ótimo 👍,,,,,,,,,,,,,Satisfação,,Validar,Satisfação,,Validar,,,,
4,26/07/2021,👎,,,,,,,,,,,,,Satisfação,,Validar,Satisfação,,Validar,,,,
5,26/07/2021,Brasil usa mais que 🤪,,,,,,,,,,,,,Satisfação,,Validar,Satisfação,,Validar,,,,
6,26/07/2021,Ótimo trabalho 😀,,,,,,,,,,,,,Satisfação,,Validar,Satisfação,,Validar,,,,
7,26/07/2021,Muito bom gostei do app recomendo vcs abaixarem 😁,,,,,,,,,,,,,Satisfação,,Validar,Satisfação,,Validar,,,,
8,26/07/2021,Mto bom agr posso falar com meus amigos msm eles longe de mim 😀😀😀,,,,,,,,,,,,,Satisfação,,Validar,Satisfação,,Validar,,,,
9,26/07/2021,Amo whatsapp Messenger ❤👍💗❤ muito legal WhatsApp ❤❤❤💛💚,,,,,,,,,,,,,Satisfação,,Validar,Afeto,,Validar,,,,
10,26/07/2021,Aaaah amoo muito Zap 😍❤,,,,,,,,,,,,,Satisfação,,Validar,Afeto,,Validar,,,,
11,26/07/2021,Top gostei 🤜🏽🤛🏽,,,,,,,,,,,,,Satisfação,,Validar,Satisfação,,Validar,,,,
12,26/07/2021,Muito bom app de comunicação por isso recomendo a todos super ameiii E por isso deu 5 estrelinhas❤️,,,,,,,,,,,,,Satisfação,,Validar,Satisfação,,Validar,,,,
13,26/07/2021,Eu só queria que desse pra colocar temas no WhatsApp normal igual da pra colocar no WhatsApp GB😔,,,,,,,,,,,,,Eficiência,,Validar,Frustração,,Validar,,,,
14,26/07/2021,"Oque fizeram com a câmera do whatsapp com esse zooooom horrível. Deus me livre tirem isso, tão tirando o resto de paciência q eu tenho pra tirar foto.🤬",,,,,,,,,,,,,Eficiência,,Validar,Frustração,,Validar,,,,
15,26/07/2021,Muito bom 👍,,,,,,,,,,,,,Satisfação,,Validar,Satisfação,,Validar,,,,
16,26/07/2021,👍👍👍,,,,,,,,,,,,,Satisfação,,Validar,Satisfação,,Validar,,,,
17,26/07/2021,é legal mas tem vezes que ele trava e tem uma semana que não mecho tô inloquesendo 😭,,,,,,,,,,,,,Eficiência,,Validar,Frustração,,Validar,,,,
18,26/07/2021,"Meu whats nao quer funcionar de jeito nenhum nao sei por que estou com uma net Boa, tipo ele mão quer recarregar as coisas, áudios, fotos, videos, status... Queria muito que meu whats voltasse ao normal ja vai fazer uma semana isso ja 😡",,,,,,,,,,,,,Eficiência,,Validar,Frustração,,Validar,,,,
19,26/07/2021,Muito bom 💖💖💖,,,,,,,,,,,,,Satisfação,,Validar,Satisfação,,Validar,,,,
20,26/07/2021,Muito bom mas prefiro o whatsapp GB muito mais melhor que esse👏👏👏👍,,,,,,,,,,,,,Satisfação,,Validar,Satisfação,,Validar,,,,
21,26/07/2021,💖💖💖💖💖,,,,,,,,,,,,,Satisfação,,Validar,Satisfação,,Validar,,,,
22,26/07/2021,"Eu nunca tive problema com o zap, mas depois da última atualização, eu não consigo mas enviar um vídeo de 20 minutos, coloco pra enviar e o vídeo vai so 5 ou 6 minutos como se eu estivesse cortado, tá horrível e sem contar com o áudio sai trêmindo, não consigo estudar direito!!!!😬😤",,,,,,,,,,,,,Eficiência,,Validar,Frustração,,Validar,,,,
23,26/07/2021,Super mega bom 😍😍😍😆,,,,,,,,,,,,,Satisfação,,Validar,Satisfação,,Validar,,,,
24,26/07/2021,Oi omeu nome e maria vitoria😒 ese a plicativo e muito rum😒,,,,,,,,,,,,,Satisfação,,Validar,Frustração,,Validar,,,,
25,26/07/2021,Muito bom maravilhoso (◍•ᴗ•◍)❤(◍•ᴗ•◍)❤,,,,,,,,,,,,,Satisfação,,Validar,Satisfação,,Validar,,,,
26,26/07/2021,"App bom porem eu queria que podesse tipo pegar um video dos status sem precisa ta pedindo a pessoa,fora isso ta tudo ok💁♥️🖤",,,,,,,,,,,,,Eficiência,,Validar,Satisfação,,Validar,,,,
27,26/07/2021,😍😘,,,,,,,,,,,,,Satisfação,,Validar,Satisfação,,Validar,,,,
28,26/07/2021,"Depois dessa última atualização sempre que eu posto alguém vídeo no status perde toda a qualidade e antes não era assim , arrumem isso está horrível 🙄🙄🙄",,,,,,,,,,,,,Eficiência,,Validar,Frustração,,Validar,,,,
29,26/07/2021,👍,,,,,,,,,,,,,Satisfação,,Validar,Satisfação,,Validar,,,,
30,26/07/2021,Bom 😀 watiz,,,,,,,,,,,,,Satisfação,,Validar,Satisfação,,Validar,,,,
31,26/07/2021,😍😍😍,,,,,,,,,,,,,Satisfação,,Validar,Satisfação,,Validar,,,,
32,26/07/2021,😍😍😍😍,,,,,,,,,,,,,Satisfação,,Validar,Satisfação,,Validar,,,,
33,26/07/2021,"Desinstalei por motivo de espaço, estou tentando instalar denovo estou com dificuldades não quer instalar 😑",,,,,,,,,,,,,Eficiência,,Validar,Frustração,,Validar,,,,
34,26/07/2021,🚷🚵💸🎽🏤🏢v🛂🛂🚴♨🛃⛽🚵d👝e🛄🚴🛅💸🚬😧😉😁📀〽🐍🐏,,,,,,,,,,,,,Satisfação,,Validar,Satisfação,,Validar,,,,
35,26/07/2021,É um aplicativo ótimo 😍❤️❤️❤️,,,,,,,,,,,,,Satisfação,,Validar,Satisfação,,Validar,,,,
36,26/07/2021,Quero atualização 😕 tá orivel tira foto do whatsapp com esse zoom,,,,,,,,,,,,,Eficiência,,Validar,Frustração,,Validar,,,,
37,26/07/2021,queria a opção de colocar outros tipos de emoji e temas😟🤘,,,,,,,,,,,,,Eficiência,,Validar,Frustração,,Validar,,,,
38,26/07/2021,Não recomendo mais e bom pode ser kkkkkkkkkkkkkkkkkkk😀😀😆 parei😔✋,,,,,,,,,,,,,Satisfação,,Validar,Satisfação,,Validar,,,,
39,26/07/2021,Amooo Whatsapp 🤣🤪🤣🤪,,,,,,,,,,,,,Satisfação,,Validar,Satisfação,,Validar,,,,
40,26/07/2021,E muito bom recomendo baixa❤❤❤👆👆👆👆👆,,,,,,,,,,,,,Satisfação,,Validar,Satisfação,,Validar,,,,
41,26/07/2021,👍,,,,,,,,,,,,,Satisfação,,Validar,Satisfação,,Validar,,,,
42,26/07/2021,Esse awhatsapp e muito massa kkk❤,,,,,,,,,,,,,Satisfação,,Validar,Satisfação,,Validar,,,,
43,26/07/2021,Ficaria melhor se tivesse efeitos nas chamadas tipo as do Instagram.Petição pro WhatsApp colocar efeitos nas chamadas de vídeo Lara Beatriz ✍🏼,,,,,,,,,,,,,Eficiência,,Validar,Motivação,,Validar,,,,
44,26/07/2021,Tem sido muito divertido participar desse app. Parabéns!😍😍,,,,,,,,,,,,,Satisfação,,Validar,Satisfação,,Validar,,,,
45,26/07/2021,Deus é Deus 🙌🙏🙏❤️,,,,,,,,,,,,,Satisfação,,Validar,Satisfação,,Validar,,,,
46,26/07/2021,adorei o app perfeito💅,,,,,,,,,,,,,Satisfação,,Validar,Satisfação,,Validar,,,,
47,26/07/2021,"Eu não gosto de Whatsapp, uso porque sou obrigada 😢",,,,,,,,,,,,,Satisfação,,Validar,Frustração,,Validar,,,,
48,26/07/2021,Acabei de atualizar eu amei por causa do negócio de voz de áudio da pra por no 3× 2× 1× kkkkkkkk ameiii😂❤,,,,,,,,,,,,,Satisfação,,Validar,Satisfação,,Validar,,,,
49,26/07/2021,porque vcs não ampliam o programa beta pois meu tablet não esta participando do progama beta pois diz que atingiu o limite de particantes 😡,,,,,,,,,,,,,Satisfação,,Validar,Frustração,,Validar,,,,
50,26/07/2021,Eu tive que tirar tudo que eu Tenho olha que eu tenha só 2 aplicativos 2 APLICATIVOS e todas as minhas fotos tudo tudo tudo aaaaaaaaaaaaaaa👹👹🔥🔥😈😡😡😣😫😾💢💢💢👿👿👿👿😄😠💢😠😡😡😣😤😤😤😤😤😤😤😤😾 só por causa disso 😝 o resto e mais ou menos 🐱,,,,,,,,,,,,,Eficiência,,Validar,Frustração,,Validar,,,,
51,26/07/2021,😉😉😉😉😉😉😉adorei muito 👸kkkkkkkkk eu tou muito feliz,,,,,,,,,,,,,Satisfação,,Validar,Satisfação,,Validar,,,,
52,26/07/2021,UwU SO RICA 💅,,,,,,,,,,,,,Satisfação,,Validar,Satisfação,,Validar,,,,
53,26/07/2021,🤩,,,,,,,,,,,,,Satisfação,,Validar,Satisfação,,Validar,,,,
54,26/07/2021,Ameiiiiiiiiiiiiiii💚,,,,,,,,,,,,,Satisfação,,Validar,Satisfação,,Validar,,,,
