ID Postagem,Data,Postagem,Funcionalidade (Av1),Funcionalidade (Av2),Funcionalidade,Tipo (Av1),Tipo (Av2),Tipo,Intenção (Av1),Intenção (Av2),Intenção,Análise de Sentimento (Av1),Análise de Sentimento (Av2),Análise de Sentimento,Usabilidade (Av1),Usabilidade (Av2),Usabilidade,UX (Av1),UX (Av2),UX,Artefato (Av1),Artefato (Av2),Artefato,Discutir
170,26/07/2021,"Tem um detalhe que a empresa whatsapp deveria ter melhorado faz tempo,😏😅 quem é mais perfeccionista em tecnologias, gráficos frames... Sabe que a qualidade de foto cai quando coloca no perfil do whatsapp! de resto tah tudo bom na minha opinião mas isso deveria melhorar.",,,,,,,,,,,,,Eficiência,,,Frustração,,Validar,,,,
171,26/07/2021,Okay 😎,,,,,,,,,,,,,Satisfação,,,Satisfação,,Validar,,,,
172,26/07/2021,"App de mensagens ninguém me manda mensagem, ninguém que conversar comigo. Mó tristeza 😭😭😭😭",,,,,,,,,,,,,Satisfação,,,Frustração,,Validar,,,,
173,26/07/2021,Muito bom! 5 estrelas ⭐,,,,,,,,,,,,,Satisfação,,,Satisfação,,Validar,,,,
174,26/07/2021,👏👏👏,,,,,,,,,,,,,Satisfação,,,Satisfação,,Validar,,,,
175,26/07/2021,"Não gostei pq fica saindo toda hora,eu preciso das redes sociais pra mim, atende minha clientes 😠",,,,,,,,,,,,,Eficiência,,,Frustração,,Validar,,,,
176,26/07/2021,A qualidade tá horrível 😫😔😔😔,,,,,,,,,,,,,Eficiência,,,Frustração,,Validar,,,,
177,26/07/2021,Maravilha 😉pote estala a vontade BB.,,,,,,,,,,,,,Satisfação,,,Satisfação,,Validar,,,,
178,26/07/2021,Bem louco👍🏽😐,,,,,,,,,,,,,Satisfação,,,Satisfação,,Validar,,,,
179,26/07/2021,Gostei não 😓,,,,,,,,,,,,,Satisfação,,,Frustração,,,,,,
180,26/07/2021,Obrigado pela lhe sempre que vida sua felicidade Whatsapp ❤️,,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
181,26/07/2021,Muito Bom esse App👍,,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
182,26/07/2021,🥰,,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
183,26/07/2021,Eu conheci esse aplicativo por causa do treiler o whatsapp 7. Recomendo muito esse filme😳👍😎❤️👈🙀,,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
184,26/07/2021,💏♥️♥️♥️♥️♥️♥️♥️🤷♥️♥️♥️♥️♥️♥️,,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
185,26/07/2021,Top 👏👏✌❤,,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
186,26/07/2021,"Bem eu uso dms esse app pra falar com minha família 🍃 .. Bom realmente não achei esses ""bug"" q várias pessoas estão a falar bem pra mim não tem nd.. Literalmente recomendo ❣️🗝️",,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
187,26/07/2021,"Não sei o que aconteceu do nada o App atualizou e agora não consigo baixar fotos, vídeos, áudios e até mesmo ver status dos meus contatos eu só queria voltar pra a última atualização 😟",,,,,,,,,,,,,Eficiência,,,Frustração,,,,,,
188,26/07/2021,Corrigiram o erro da câmera! 👏🏻,,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
189,26/07/2021,"Todas as vezes que eu precisei restaurar minhas mensagens o backup não funcionou, fica horas carregando pra no final dizer que deu erro e não vai ser possível restaurar, estou extremamente infeliz com o aplicativo!💔",,,,,,,,,,,,,Eficiência,,,Frustração,,,,,,
190,26/07/2021,Pq não tem emoji gemendo?? 🙄🙄 WhatsApp nem é pra criança mesmo então não vejo motivo pra não colocar.,,,,,,,,,,,,,Satisfação,,,Frustração,,,,,,
191,26/07/2021,👍,,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
192,26/07/2021,😒😒😒,,,,,,,,,,,,,Satisfação,,,Frustração,,,,,,
193,26/07/2021,Amei o app ele e fantástico 👏👏😻 amei o app💟,,,,,,,,,,,,,Satisfação,,,Afeto,,,,,,
194,26/07/2021,😎😎😎😎,,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
195,26/07/2021,❤️,,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
196,26/07/2021,Gostei desse aplicativo ele e muito legal mais ele está travando meu telefone 😳não queria que isso acondesese,,,,,,,,,,,,,Eficiência,,,Frustração,,,,,,
197,26/07/2021,"Muito bom, mas por favor arrumem a câmera, esse zoom tá um 💩",,,,,,,,,,,,,Eficiência,,,Frustração,,,,,,
198,26/07/2021,👍,,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
199,26/07/2021,depois da última atualização não consigo mas abrir nenhuma mídia nem visualizar os status dos meus contatos. 😡,,,,,,,,,,,,,Eficiência,,,Frustração,,,,,,
200,26/07/2021,🐃🐮🐗🐮 805.! 😈,,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
201,26/07/2021,Ruim 🤮🤮🤮🤮,,,,,,,,,,,,,Satisfação,,,Frustração,,,,,,
202,26/07/2021,👍👍👍👍👍,,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
203,26/07/2021,Muito bomm👏👏,,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
204,26/07/2021,Saudade🌹🌼💐,,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
205,26/07/2021,Parabéns ao criado do whatsapp 👏 muito bom.,,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
206,26/07/2021,"Depois da ultima atualização não consigo baixar áudio, imagens, vídeos e nem documentos, a desinstalei e instalei e nada de voltar ao normal😠😠",,,,,,,,,,,,,Eficiência,,,Frustração,,,,,,
207,26/07/2021,Muito bom👍,,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
208,26/07/2021,Eu n sei oq aconteceu mas eu n consigo mais procurar contatos e mensagens. Sempre que eu tento fica um tempão carregando e n funciona 😔,,,,,,,,,,,,,Eficiência,,,Frustração,,,,,,
209,26/07/2021,Adorei muito bom 👍👍👍👍,,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
210,26/07/2021,😍😍😍😍😍😍😍,,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
211,26/07/2021,Cansei desse app só tomo ponto no c*****😭😭😭😭 Posso nem fzr meu gf q a dt vem com ponto no meu bumbum é de dia e de manhã a noite e de tarde aaaaaa MDS. Dt me ajuda nmrl só de manhã NN já tá bom ?? Aí vcs fode né pqprl veinho Deus satan mi da ADM da of ban 😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭 vamos derrubar a dt NN aguento mais vcs aaaaa vão mi mata de tanto ponto açaí me ajuda cara eu te amo me envia 60 trava CTT aí pela mor de deus cara 😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭,,,,,,,,,,,,,Satisfação,,,Frustração,,,,,,
212,26/07/2021,Muito bom. Muito útil 👏👏,,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
213,26/07/2021,😆😘,,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
214,26/07/2021,Bom dmsssssssss ✨,,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
215,26/07/2021,JÁ CONSEGUÍ INÚMERAS AMIZADES COM PESSOAS DIGNAS DE CARÁTER AQUI NESTE APLICATIVO.👍,,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
216,26/07/2021,Esse app e muito bom parabéns 👏,,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
217,26/07/2021,Excelente 👏👏👏👏👏👏👏,,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
218,26/07/2021,Adorei😊,,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
219,26/07/2021,Nada👈a ver seus pal no cu,,,,,,,,,,,,,Satisfação,,,Frustração,,,,,,
220,26/07/2021,Péssimo 😢,,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
221,26/07/2021,"W, werreerefgg😒😒😒PIKACHU😒😒",,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
222,26/07/2021,Muito bom 😃,,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
223,26/07/2021,muito bom 😊😊,,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
224,26/07/2021,Ótimo nem tenho palavras para descrever esse APP❤️❤️❤️❤️❤️,,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
225,26/07/2021,Para mim até agora ese apricativo está bom 👍👍,,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
226,26/07/2021,Maravilhoso!! 🤩🎉🎉🎉,,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
227,26/07/2021,Legal 👌🏼😃,,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
228,26/07/2021,ótimo. Só que trava mto tbm😊,,,,,,,,,,,,,Eficiência,,,Satisfação,,,,,,
229,26/07/2021,"O app é legal, uso desde pequeno, mas poderiam fazer uma nova atualização, por exemplo, poderiam adicionar novos emojis. Se lerem meu comentário, ficarei agradecido. 👌😁",,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
230,26/07/2021,Muito ruim esta dando um bugue e não baixa os audios vídeos fotos e figurinhas desinstalei e inatalei se der serto eu mudo minha avalição 😠😬😬😡,,,,,,,,,,,,,Eficiência,,,Frustração,,,,,,
231,26/07/2021,Amo demais 😍🌹,,,,,,,,,,,,,Satisfação,,,Afeto,,,,,,
232,26/07/2021,Muito bom 😊,,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
233,26/07/2021,"Depois da última atualização não abre mídia alguma😥se não arrumarrem vou dar adeus ao app,minha última review eram 5🌟 agora porém 3,se melhorar volto para aumentar o score😁",,,,,,,,,,,,,Eficácia,,,Frustração,,,,,,
234,26/07/2021,😃😃😃,,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
235,26/07/2021,👍👍👍👍,,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
236,26/07/2021,Boa tarde amigo 😆🐄🐂,,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
237,26/07/2021,meu áudio não está funcionando eu falo e não pega 😐,,,,,,,,,,,,,Eficiência,,,Frustração,,,,,,
238,26/07/2021,😇😇😀😀,,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
239,26/07/2021,Confortável e simples de usar! Top😘,,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
240,26/07/2021,"Muito bom, só acho que poderia mudar um pouco mais sabe!!😎",,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
241,26/07/2021,❤️,,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
242,26/07/2021,Amo esse app ❤️,,,,,,,,,,,,,Satisfação,,,Afeto,,,,,,
243,26/07/2021,Excelente❤😌,,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
244,26/07/2021,"Por que vcs n fazem um whatszapp lite? ,como insta lite e o face lite uma boa ideia🤔",,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
245,26/07/2021,Bom 👍,,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
246,26/07/2021,Ótimo! ⭐⭐⭐⭐⭐,,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
247,26/07/2021,Melhor app para conversar✌,,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
248,26/07/2021,Lorena❤️❤️,,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
249,26/07/2021,👍👍👍👍👍,,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
250,26/07/2021,Eu❤️,,,,,,,,,,,,,Satisfação,,,Afeto,,,,,,
251,26/07/2021,EU AMO ESTE APLICATIVO ❤💙,,,,,,,,,,,,,Satisfação,,,Afeto,,,,,,
252,26/07/2021,"Whatsapp pra mim é essencial. Resolvo praticamente todos os meus problemas através dele. Nessa pandemia então, ele é indispensável. De longe o App que mais utilizo. É Dez. 👍",,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
253,26/07/2021,Ótimo muito bom 👏👏👏👏👏👏👏,,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
254,26/07/2021,🤩🤩🤩🤩🤩🙂🙂🙂🙂🙂🙂🙂,,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
255,26/07/2021,😍😍😍😍😍😍😍,,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
256,26/07/2021,💜💜💜💜,,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
257,26/07/2021,👍👍👍,,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
258,26/07/2021,Muito bom 😊,,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
259,26/07/2021,"N consigo carrega os audio,videos e fotos e nem consigo envia para outra pessoa🤦🏽‍♂️🙄",,,,,,,,,,,,,Eficiência,,,Frustração,,,,,,
260,26/07/2021,Câmera consertada 👍,,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
261,26/07/2021,Muito bom Ta de parabéns 😀😊😘😍 Amei o Whatsapp messenger,,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
262,26/07/2021,Muito bom 😘,,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
263,26/07/2021,Ótimo 👍,,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
264,26/07/2021,O app tava bom mas pioro depois de terem tirado o online 🤦🏻‍♂️,,,,,,,,,,,,,Eficiência,,,Frustração,,,,,,
265,26/07/2021,Gostei muito so que não posso dar vos toda as estrelas 🥰,,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
266,26/07/2021,👍,,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
267,26/07/2021,✌🏻🤞🏽🤞🏽🤞🏽,,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
268,26/07/2021,Legal 👌,,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
269,26/07/2021,Muito bom amei❤️😍👏,,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
270,26/07/2021,"Poxa custava nada colocar fotos com musicas, tipo no instagram 😎🤘",,,,,,,,,,,,,Satisfação,,,Motivação,,,,,,
271,26/07/2021,😍😊😄,,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
272,26/07/2021,E mesmo muito bom😍,,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
273,26/07/2021,Muito boom 💥💥💥,,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
274,26/07/2021,Muito legal 👏👌,,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
275,26/07/2021,Bug da câmera agora está corrigido 👏,,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
276,26/07/2021,Essa atualização da aceleração do áudio foi a melhor de todas. 👏👏👏,,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
277,26/07/2021,❤❤❤❤❤❤😁😁😁😁,,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
278,26/07/2021,🌹,,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
279,26/07/2021,O App fico horrível depois da atualização não ta carregador áudio video foto or😡,,,,,,,,,,,,,Eficiência,,,Frustração,,,,,,
280,26/07/2021,Adorei 👏👏,,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
281,26/07/2021,"Muito bom, o melhor até agora. Porém deveria da opção de sair, é muito chato ter que está desligando a internet para que as pessoas não vejam que vc não entra pq não quer ....e colocar músicas nas fotos e vidios . O mais é excelente. E por favo coloca filtro também♥️ obrigada ❤️❤️❤️❤️❤️❤️❤️",,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
282,26/07/2021,É bom 😎,,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
283,26/07/2021,😠,,,,,,,,,,,,,Satisfação,,,Frustração,,,,,,
284,26/07/2021,Pra que colocar as arquivadas no topo? Se a gente arquiva é pra não ver. Desnecessário 😕,,,,,,,,,,,,,Satisfação,,,Frustração,,,,,,
285,26/07/2021,Recomendo 😆😊,,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
286,26/07/2021,👍,,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
287,26/07/2021,"Tirar fotos com a câmera do whatsapp 😕 tá um horror de tanto zoom que tem. Tento ver se atualiza e volta ao normal, porém nada. ⭐⭐",,,,,,,,,,,,,Eficiência,,,Frustração,,,,,,
288,26/07/2021,😙Ameiii nota 1000009,,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
289,26/07/2021,"Coococ8ororoc,rrororccco8r8raa8a99888*7,7,'🤵👯💃👳🤘👂🕳️👃👁️💀👦🤘🤘👏👃👄👁️Unë elwwo ok ok",,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
290,26/07/2021,Melhor q tá tendo! 👏,,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
291,26/07/2021,Eu não 😡😬,,,,,,,,,,,,,Satisfação,,,Frustração,,,,,,
292,26/07/2021,Nnll uhuuuuuu u.+..+💖m}%😻)).)}`<^^999ol,,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
293,26/07/2021,Tá mais vcs já viram o link pra deixa seu zap igual ao zap do iphone? 🤡🤡Pq eu vi baixei e agora to com um zap mto top do iphone hihi 💅👁👄👁,,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
294,26/07/2021,Prefiro o imune👿👍,,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
295,26/07/2021,Achei shuper legal kakakakakkakakakakakakkakakakakk sasuke é pft tá😃,,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
296,26/07/2021,🙌🙌,,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
297,26/07/2021,WhatsApp tá na hora de liberar o envio de vídeos por completo não consigo enviar um vídeo de 6 minutos só vai cortado eu hein chato isso vamos ajeitar isso 🤦🏻‍♂️,,,,,,,,,,,,,Eficiência,,,Frustração,,,,,,
298,26/07/2021,Amooo💜,,,,,,,,,,,,,Satisfação,,,Afeto,,,,,,
299,26/07/2021,Muito bom❤❤❤,,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
300,26/07/2021,👍👍👍👍😊😊😊😊,,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
301,26/07/2021,Ótimo 👍,,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
302,26/07/2021,👏👏👏👏👏,,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
303,26/07/2021,APP É TOP👏👏👏,,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
304,26/07/2021,"🍁• eu não tô conseguindo entrar então eu não gostei muito do aplicativo, e também eles deixaram eu esperando 24 horas só para entrar no aplicativo não gostei desse aplicativo gente•🍁",,,,,,,,,,,,,Eficiência,,,Frustração,,,,,,
305,26/07/2021,Nao consigo atualizar tenho de desinstalar alguma cena será que podes me deixar atualizar sem desinstalar por favor 🙃,,,,,,,,,,,,,Eficiência,,,Frustração,,,,,,
306,26/07/2021,Muito bom gostei 👏👏👏,,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
307,26/07/2021,👍,,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
308,26/07/2021,Eu amo💖,,,,,,,,,,,,,Satisfação,,,Afeto,,,,,,
