ID Postagem,Data,Postagem,Funcionalidade (Av1),Funcionalidade (Av2),Funcionalidade,Tipo (Av1),Tipo (Av2),Tipo,Intenção (Av1),Intenção (Av2),Intenção,Análise de Sentimento (Av1),Análise de Sentimento (Av2),Análise de Sentimento,Usabilidade (Av1),Usabilidade (Av2),Usabilidade,UX (Av1),UX (Av2),UX,Artefato (Av1),Artefato (Av2),Artefato,Discutir
189,26/07/2021,"Não estou conseguindo postar rells. Sempre q faço um vídeo, quando termino aparece ""processando clipe"" em seguida aparece ""ocorreu um erro tente novamente"" achei mancada isso ainda mais eu q amo postar vídeos dançando 🤦",,,,,,,,,,,,,Eficiência,,,Frustração,,,,,,
190,26/07/2021,Ameiii😍😍,,,,,,,,,,,,,Satisfação,,,Afeto,,,,,,
191,26/07/2021,"O app é perfeitoo❤ eu simplesmente amo o insta !!!! Da pra fzr chamadas de boa pq n trava , da pra fzr mts coisas nele ☺✌ AMO DMSSS ❤ SE TIVESSE COMO DAR 1.000 ⭐ EU DARIA😁 Tirando uma coisinha , os filtros , eu gostaria mt q todos os filtros pegasse sem travar , pq tem alguns q trava dms no samsung.. mas tirando isso .. EU AMOOO O INSTAGRAM ❤",,,,,,,,,,,,,Satisfação,,,Afeto,,,,,,
192,26/07/2021,😍😍,,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
193,26/07/2021,Ótimo app👏,,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
194,26/07/2021,Ótimo app adorei 👏👏,,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
195,26/07/2021,Eu gosto do Instagram sempre gostei naverdade❤,,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
196,26/07/2021,Esse aplicativo é ótimo super recomendo 😉☺️,,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
197,26/07/2021,Parem de apagar as contas de fãs 💔,,,,,,,,,,,,,Satisfação,,,Frustração,,,,,,
198,26/07/2021,Bom demais ❤️,,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
199,26/07/2021,❤️,,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
200,26/07/2021,Sumiu desde o dia 24/07 guando fiz comentários sobre o terrorismo da extrema esquerda no Brasil. 😡😡 agora acabei de crer que o Instagram é uma ferramenta da esquerda.,,,,,,,,,,,,,Satisfação,,,Frustração,,,,,,
201,26/07/2021,Tem pouca opção queria mas Mas tudo bem tá dando certo 🙏,,,,,,,,,,,,,Utilidade,,,Satisfação,,,,,,
202,26/07/2021,🥰😍,,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
203,26/07/2021,Ótimo aplicativo 👏👏👏,,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
204,26/07/2021,Muito bom 😃,,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
205,26/07/2021,Excelente App!👏👏👏👏,,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
206,26/07/2021,Muito satisfeita!🥰,,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
207,26/07/2021,"Acho O instragram ótimo por mais que uso ele sem te número te telefone 🤡🤡🤡🤡 Mais e muito bom tenho contato com meus parentes e etcz recomendo abaixa e muito bom, só isso mesmuh Falou flw(- •_• -)",,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
208,26/07/2021,Kkkk😚😚😚😚😚😚😚😘😘😘😘😘😘🤳👁👁👅,,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
209,26/07/2021,💘,,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
210,26/07/2021,😍,,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
211,26/07/2021,😙👍👍👍👍💟,,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
212,26/07/2021,Sempre que atualiza fica pior. Disponibilizam a ferramenta e na outra atualização já tiram. 🤡,,,,,,,,,,,,,Eficiência,,,Frustração,,,,,,
213,26/07/2021,Olha eu amava ista mais agr isso ta passando dos limites pessoas querendo derrubar pagina de fas gente a pessoa n q se passar por ela/ele pois se ela botou pagina de fas e pq e fan do/a fulano man isso ta chato...🤝,,,,,,,,,,,,,Eficiência,,,Frustração,,,,,,
214,26/07/2021,Otimo 👍😊❤,,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
215,26/07/2021,Muito bom vc pode baixar é super incrível 😘😻❤ bom d++++++ aproveitem muito tem efeitor legais ótimo demais🐞❤,,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
216,26/07/2021,Amooo💖,,,,,,,,,,,,,Satisfação,,,Afeto,,,,,,
217,26/07/2021,Muito bom esse aplicativo 😎😎😎👍👍👍👍👍👍👍👍👍,,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
218,26/07/2021,Top demais 😃😁😁😁,,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
219,26/07/2021,Horrível 😕,,,,,,,,,,,,,Satisfação,,,Frustração,,,,,,
220,26/07/2021,Otimo👏👏,,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
221,26/07/2021,Muito bom 😃,,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
222,26/07/2021,Amoo esse app😍😍😍,,,,,,,,,,,,,Satisfação,,,Afeto,,,,,,
223,26/07/2021,🙃,,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
224,26/07/2021,Ele é muito bom ótimo 😍,,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
225,26/07/2021,Legal 🆗 ......,,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
226,26/07/2021,🥰,,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
227,26/07/2021,💕💕💕,,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
228,26/07/2021,Está melhor que nunca o Instagram ❤️❤️❤️🇲🇿,,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
229,26/07/2021,O meu não atualiza nunca😡,,,,,,,,,,,,,Eficiência,,,Frustração,,,,,,
230,26/07/2021,"Só queria saber pq minha conta não aparece mais músicas q procuro no story e no reels, só aparece músicas nada a ver q nunca vi na vida, aí vou procurar por uma música e fala q não existe😡",,,,,,,,,,,,,Eficiência,,,Frustração,,,,,,
231,26/07/2021,O app é Perfeito 🥰🥰🥰,,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
232,26/07/2021,Roubaram minhas contas pq ele não oferece total segurança 🤧,,,,,,,,,,,,,Segurança,,,Frustração,,,,,,
233,26/07/2021,Muito bom agora que eu comecei a postar vídeos 😊,,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
234,26/07/2021,Muito bom 😃,,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
235,26/07/2021,😍😍😍😍😍😍,,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
236,26/07/2021,Eu Tô Amando O Instagram Lá Eu Posso Postar As Coisas Que Eu Amo E Encontrar Pessoas Da Minha Família 💕💕😻 E Também Entretenimento 🤩👍🙏🙏🎉🎉🎉💌💞💌💞🌟💙💙❤️❤️❤️🍓🍓🍓,,,,,,,,,,,,,Satisfação,,,Afeto,,,,,,
237,26/07/2021,Muito bom o insta 💜,,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
238,26/07/2021,❤️,,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
239,26/07/2021,Muito bom 😊,,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
240,26/07/2021,O Instagram É Bom Demais😍,,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
241,26/07/2021,Maravilhoso😍😍😍,,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
242,26/07/2021,Maravilhoso 😍,,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
243,26/07/2021,"Eu tentei mandar um video pra um amigo meu, além de não ter enviado agora esta postando infinitamente o que está comendo a bateria do meu celular 😐",,,,,,,,,,,,,Eficiência,,,Frustração,,,,,,
244,26/07/2021,Maravilhosa😍😍,,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
245,26/07/2021,Aplicativo muito bm porém tem alguns problemas q tem que ser melhorado ...😊,,,,,,,,,,,,,Eficiência,,,Satisfação,,,,,,
246,26/07/2021,"Amoooo muito o Insta, é um dos Meus apps favoritos demiaisss💖 Obrigada!!! Fizeram um Bom Trabalho 😃😺",,,,,,,,,,,,,Satisfação,,,Afeto,,,,,,
247,26/07/2021,Muito bom 🤩,,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
248,26/07/2021,Amo Usá-la ❤️,,,,,,,,,,,,,Satisfação,,,Afeto,,,,,,
249,26/07/2021,😻😻,,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
250,26/07/2021,Tem sido muito bom pra estar divulgando meu trabalho 😃,,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
251,26/07/2021,😍 Ótimo,,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
252,26/07/2021,Eu amei ❤️ é bom o instagram,,,,,,,,,,,,,Satisfação,,,Afeto,,,,,,
253,26/07/2021,"Mano eu achei top mais uma coisa q não gostei é pq o meu número de seguidores estao descendo tava em 2.576 agora está 2.571 isso não é as pessoas q estao parando de mim seguir e sim é o Instagram tá muito bugado,talvez volte pra dá 5 estrelas se ajeita isso 😐😪",,,,,,,,,,,,,Eficiência,,,Frustração,,,,,,
254,26/07/2021,Eu amo o Instagram 💜💜,,,,,,,,,,,,,Satisfação,,,Afeto,,,,,,
255,26/07/2021,Esse app e muito bom ❤😍💞,,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
256,26/07/2021,Pode me desbloquear!?😢,,,,,,,,,,,,,Satisfação,,,Frustração,,,,,,
257,26/07/2021,Ótimo app... Não tem nenhum defeito 🤩,,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
258,26/07/2021,Bom 😁,,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
259,26/07/2021,3 amei 💖💖💖💖💖💖💖💖💖💖💖💖💖✳️💚💛,,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
260,26/07/2021,Muito Bom 👏,,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
261,26/07/2021,Parabéns pelo trabalho equipe Instagram 👏🎉 precisa de uma pessoa pra trabalhar tô aqui,,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
262,26/07/2021,Excelente 😍,,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
263,26/07/2021,Muito bom o app melhor das redes sociais 😃😁,,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
264,26/07/2021,Parabéns 👏👏👏👏👏,,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
265,26/07/2021,Simplesmente maravilhoso❤️,,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
266,26/07/2021,"Adoro,o Instagram é perfeito porém não estou conseguindo instalar o app kkkk i agora feedback oque eu faço ??? 🤣🙏🏽",,,,,,,,,,,,,Satisfação,,,Suporte,,,,,,
267,26/07/2021,Maravilhoso👏👏👏👏,,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
268,26/07/2021,Não sei porque o meu não tem efeito 😔,,,,,,,,,,,,,Eficiência,,,Frustração,,,,,,
269,26/07/2021,Eu achei esse aplicativo super levar . Apesar que eu também aprender várias coisas inclusive o tik tok💟,,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
270,26/07/2021,Prazer ana paula assim acho esse app otimo mais as vezes fica bugando 🤡✋🏻,,,,,,,,,,,,,Eficiência,,,Frustração,,,,,,
271,26/07/2021,É um ótimo app❤️,,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
272,26/07/2021,Gosto muito de usar o Instagram até acho que minha vida social é o Instagram 😂😁,,,,,,,,,,,,,Satisfação,,,Afeto,,,,,,
273,26/07/2021,Perfeito😍,,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
274,26/07/2021,👍👍✌👌❤,,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
275,26/07/2021,😍,,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
276,26/07/2021,Não estou conseguindo gravar reels😕,,,,,,,,,,,,,Eficiência,,,Frustração,,,,,,
277,26/07/2021,😍😍😍😍😍😍,,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
278,26/07/2021,"App super bom! Amei,posto vários vídeos! Tanto ser o mais ativa possível,amo as atualizações dele! (Vou colocar coisa aleatória) 🗞✨💖🙃💖🙃🗣💕🙂👋💕🗣😔❤😚🤭💖🤡🧤🗣🤗💕🥰😚💍💖🤡🗣🎈👋🤭💍💕🗣🧤👋💕🙂🤡⚾️🤡😔🤭😚💍💖🙌💖🗣💕🗣🙂💖🙂🧤🤡😔💍😔🗣😔⚘😔💍🧤🧤🤡⚘😔🤗😔🙃🎈😴🤭🎈⚘😚🤗😚😚🙂🗞💍😚🙃😚⚘😔🗣😔🙂⚾️😄😄📒⚾️📒🤗📒🏳️‍🌈📒📒😄🦋🎈✨😚🙌😚🗣💕🗣⚾️🙂🙌💕⚘😚⚘😚🙃😚😚🗣💕🗣🙂😄⚾️🙋‍♂️💕🗣🧤🗣💕🥰🙃⚾️😴🙂💕🙂🧤😄👋💖🙋‍♀️🗞🙋‍♂️👋😚🙂🧤🙋‍♀️🦋💕🗣🎈🏳️‍🌈🙌😴🤡⚾️🙂🧤🤗🙌🧤🙌💍💖🤡🗣🧤🤗⚾️🥰🥰⚘",,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
279,26/07/2021,Ainda pode melhorar 😸,,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
280,26/07/2021,O app é ótimo nada pra reclamar 👉📱,,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
281,26/07/2021,"É um aplicativo ótimo, parabéns!!👏👏👏",,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
282,26/07/2021,Sensacional 👏🏼😃,,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
283,26/07/2021,Amo De Mais😍...Tudo Maravilhoso 💕 Abaixei😚,,,,,,,,,,,,,Satisfação,,,Afeto,,,,,,
284,26/07/2021,O app não está funcionando 😔.,,,,,,,,,,,,,Eficácia,,,Frustração,,,,,,
285,26/07/2021,Amooo só pena q não consigo salvar filtros 😓,,,,,,,,,,,,,Eficácia,,,Frustração,,,,,,
286,26/07/2021,"Nao vejo erro nenhum no app , pelo contrario ela é maravilhoso e logo dps q saiu o reels ta melhor ainda . 5 estralas porq mereci 😍👏",,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
287,26/07/2021,"Muito bom, é bom pra ganhar dinheiro tbm com divulgações.❤️❤️❤️🔥😍😏🇧🇷🙆😉🙄♥️💥☺️🤩💞🌍🥺👀😅🤨😔🙂✨💥☺️😘😅😂🤣😭",,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
288,26/07/2021,Gosto muito é um ótimo aplicativo 👏👏👏👏,,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
289,26/07/2021,O meu n pega efeitos pq😥 por isso só 3 estrelas,,,,,,,,,,,,,Eficiência,,,Frustração,,,,,,
290,26/07/2021,App horrível...fica censurado as pessoas 🤢😡🤮😠🤬,,,,,,,,,,,,,Eficiência,,,Frustração,,,,,,
291,26/07/2021,Estou triste com Instagram... no meu aparelho não consigo usar os filtros... pq diz q o meu aparelho não é compatível.... pq hein Instragram? Meu aparelho não tão velho é um J4 Samsung...😏,,,,,,,,,,,,,Eficiência,,,Frustração,,,,,,
292,26/07/2021,Vôcê é maluco este é meu istágrãm mesmo aluco não tem outro maluco maluco maluco maluco. Melhor não póde ficar está maravilhoso e incrível. 😍😍😍💯💯💯💯💯💯💯💯💯💯💯💯,,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
293,26/07/2021,"Perfeito, eu sou completamente apaixonada!🥰",,,,,,,,,,,,,Satisfação,,,Afeto,,,,,,
294,26/07/2021,"Gostei muito do app, ele é muito interessante. As vezes quando eu posto videos no reels o audio sai duplicado, além disso, quando alguém nos manda mensagem não tem como marcar como não lida. Ajustem isso para ganharem mais estrelas.😍😄",,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
295,26/07/2021,Gostei muito 💜,,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
296,26/07/2021,Gosto muito 😍,,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
297,26/07/2021,🤜🤛,,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
298,26/07/2021,Eu amoo 💖💖,,,,,,,,,,,,,Satisfação,,,Afeto,,,,,,
299,26/07/2021,"Muito bom , maravilhoso👊💥",,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
300,26/07/2021,😚😚😚ottimoooo,,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
301,26/07/2021,"Muito bom,só que estão derrubando minha conta,achando que sou um robô,e isso está me incomodando muito,então se poderem parar eu agradeceria 🥰",,,,,,,,,,,,,Eficiência,,,Frustração,,,,,,
302,26/07/2021,Amo mais que tudo 💖💖💖,,,,,,,,,,,,,Satisfação,,,Afeto,,,,,,
303,26/07/2021,😎 bom bom muitos,,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
304,26/07/2021,Cada dia melhor❣️❣️❣️❣️❣️,,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
305,26/07/2021,Muito bom 😃😊,,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
306,26/07/2021,É um app bacana recomendo bastante 😊,,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
307,26/07/2021,Nn posta minhas fts uee ta e tirando ja... 🤏🏽,,,,,,,,,,,,,Eficiência,,,Frustração,,,,,,
308,26/07/2021,Melhor plataforma ❤❤❤❤,,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
309,26/07/2021,Ótimo 😊,,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
310,26/07/2021,💖,,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
311,26/07/2021,Amo amo amo 😻💕,,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
312,26/07/2021,"Agora esta muuuuuito bom, parabens e obg por concertarem o erro de curtidas 🙊😚",,,,,,,,,,,,,Eficiência,,,Satisfação,,,,,,
313,26/07/2021,"Não sei oque está acontecendo com o App não consigo colocar as músicas que eu quero nós storys , e nem editar a minha bio , isso já faz quase 1 mês 😢",,,,,,,,,,,,,Eficiência,,,Frustração,,,,,,
314,26/07/2021,Eu sou uma Barbie plantterfyyy 🤡✋,,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
315,26/07/2021,App muito booom ! ❤,,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
316,26/07/2021,Muito bom se tivesse mas estrelas eu dava😍,,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
317,26/07/2021,Seguer la srt_flozinha01 vai te prêmio lá quem me segui que sergui manda mensagem no direto🙋😍,,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
318,26/07/2021,Gostei muito desse aplicativo 💗🖒,,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
319,26/07/2021,Top 🎯👏👏,,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
320,26/07/2021,Amei o Instagram 😍 ele é muito bom ❣️,,,,,,,,,,,,,Satisfação,,,Afeto,,,,,,
321,26/07/2021,Melhor app de todos e fé 😁🙏🏾,,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
322,26/07/2021,O Instagram é um app que merece todos os elogios possíveis. Fácil de manusear e tem tudo que eu preciso. Recomendo. 😉,,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
323,26/07/2021,"Muito bom,estou amando ❤",,,,,,,,,,,,,Satisfação,,,Afeto,,,,,,
324,26/07/2021,😍😍😍,,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
325,26/07/2021,"Ótimo, app, com ele divulgo minha marca e estou satisfeito... Obrigado.❤️ sensacional, obrigado",,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
326,26/07/2021,Eu amoo esse aplicativo passo o dia tô mexendo dele é muito bom amei esse aplicativo é o mais que eu gosto parabéns pra vcs...❤️❤️😁❤️,,,,,,,,,,,,,Satisfação,,,Afeto,,,,,,
327,26/07/2021,Amo esse app é muito bom mesmo gostei muito dele uso faz bastante tempo ❤️❤️❤️,,,,,,,,,,,,,Satisfação,,,Afeto,,,,,,
328,26/07/2021,Eu amo e esse istragam 💚,,,,,,,,,,,,,Satisfação,,,Afeto,,,,,,
329,26/07/2021,Amei muito bom 👏,,,,,,,,,,,,,Satisfação,,,Afeto,,,,,,
330,26/07/2021,#amoinstagram👏🏽🥰,,,,,,,,,,,,,Satisfação,,,Afeto,,,,,,
331,26/07/2021,Amo usar os recursos são ótimos 😜,,,,,,,,,,,,,Satisfação,,,Afeto,,,,,,
332,26/07/2021,Excelente !! Amo 💕Muito Top !!,,,,,,,,,,,,,Satisfação,,,Afeto,,,,,,
333,26/07/2021,Muito bom parabéns a todos os envolvidos ❤️👏🏾👏🏾,,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
334,26/07/2021,"Sabe qual é o erro, eu não posso curtir nada nem comentar nada pq o Instagram bloqueia, então vá cagar, e volta ao normal pfvr😔",,,,,,,,,,,,,Eficiência,,,Satisfação,,,,,,
335,26/07/2021,Tô achando divertido 👍👏👏,,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
336,26/07/2021,É top esse app nota 10 🙏🙏,,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
337,26/07/2021,Eu adoro o Instagram 💓💓💓💓💓💓💓,,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
338,26/07/2021,"""Se você não paga pelo produto, o produto é você!"" 📴",,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
339,26/07/2021,Um app completo 😍,,,,,,,,,,,,,Utilidade,,,Satisfação,,,,,,
340,26/07/2021,MARAVILHOSO. AMO DE MAIS 💓,,,,,,,,,,,,,Satisfação,,,Afeto,,,,,,
341,26/07/2021,Melhor rede social ❤️✨,,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
342,26/07/2021,😎,,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
343,26/07/2021,Os efeitos estão bugando muito 🤬,,,,,,,,,,,,,Eficiência,,,Frustração,,,,,,
344,26/07/2021,Achei esse App otimo😍,,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
345,26/07/2021,😍,,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
346,26/07/2021,Mtto bom cara😁😀,,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
347,26/07/2021,muito bom 😊,,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
348,26/07/2021,O melhor!! ❤️🖤,,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
349,26/07/2021,Bom 😃,,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
350,26/07/2021,Melhor Aplicativo Para Divulgação ❤️⚡,,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
351,26/07/2021,E muito bom mesmo 😁,,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
352,26/07/2021,Ótimo 😁,,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
353,26/07/2021,Top demais 😀,,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
354,26/07/2021,Exqueciii fiooo top 💣💥,,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
355,26/07/2021,Abrangente😁,,,,,,,,,,,,,Utilidade,,,Satisfação,,,,,,
356,26/07/2021,Apaixonada nesse app😍,,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
357,26/07/2021,Tô Blavo😠,,,,,,,,,,,,,Satisfação,,,Frustração,,,,,,
358,26/07/2021,😗ele super legal ❤️mais ele dá alguns bugs,,,,,,,,,,,,,Eficiência,,,Satisfação,,,,,,
359,26/07/2021,Amo esse aplicativo melhor de todos 🤩,,,,,,,,,,,,,Satisfação,,,Afeto,,,,,,
360,26/07/2021,"Muito bom, excelente 👏",,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
361,26/07/2021,Sem palavras 😝,,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
362,26/07/2021,"Só queria ter mais seguidores kkkkkkk , @andriellypbatista segue lá 😉😂",,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
363,26/07/2021,🤗😎💎💃,,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
364,26/07/2021,Mto bom 😃,,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
365,26/07/2021,"O insta avisou q iria apagar um conteúdo meu mas dps disso minha conta n funcionou, n carrega absolutamente nada, entro na minha conta e n tem nada 🤦🏻‍♀️😥 Instagram helpppp",,,,,,,,,,,,,Segurança,,,Frustração,,,,,,
366,26/07/2021,Ent esse app tá muito ruim dps que atualizou ficou muito ruim toda vez que a pessoa aí seguir algum perfil n tá sempre aparece uma negócio para n seguir esse app já foi muito bom mais agr tá muito ruim de vdd👎estou morrendo de raiva dessa prr desse Instagram eles me bloqueou 👎👎👎👎👎,,,,,,,,,,,,,Eficiência,,,Frustração,,,,,,
367,26/07/2021,Tá ótimo 👍,,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
368,26/07/2021,"Nossa só trava agora. Não sei qual pior Facebook ou Instagram, virou um melexete 🤣🤣🤣🤣🤣.",,,,,,,,,,,,,Eficiência,,,Frustração,,,,,,
369,26/07/2021,E um otímo app😍 Tem um pequeno problema...😢 Quando e saio do istagra deixo a aba aberta ai entro de novo fica branco algumas partes do app😢 Ai como eu uso tema preto eu não curto tema branco😒 Porfavor eu tou pedindo concertem isso🙏,,,,,,,,,,,,,Eficiência,,,Frustração,,,,,,
370,26/07/2021,"Top, aprendendo cada dia mais e mais 👍🏻👍🏻",,,,,,,,,,,,,Aprendizado,,,Motivação,,,,,,
371,26/07/2021,O app e bom❤️,,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
372,26/07/2021,Muito otimo o aplicativo 😊😊,,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
373,26/07/2021,Bom de mais amo esse APP ❤,,,,,,,,,,,,,Satisfação,,,Afeto,,,,,,
374,26/07/2021,Top 😎,,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
375,26/07/2021,Muito legal vários muito divertido 😄,,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
376,26/07/2021,❤perfect era mais fiz de tudo mas meu reeals n aparece,,,,,,,,,,,,,Eficiência,,,Satisfação,,,,,,
377,26/07/2021,"Muito bom e quase nunca nunca mesmo trava deferentes de outros app ,gosto muito 🌹🌹🌹🌹🌹",,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
378,26/07/2021,"Viciante, vira e mexe eu tô aqui dentro, aproveita que você vai instalar vai lá e me segue 😜 @revelemais",,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
379,26/07/2021,O meu não está atualizando 😕,,,,,,,,,,,,,Eficiência,,,Frustração,,,,,,
380,26/07/2021,❣️,,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
381,26/07/2021,Excelente 👏👏👏,,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
382,26/07/2021,Ainda sou nova na ária se tudo der certo com certeza darei 5 🌟,,,,,,,,,,,,,Aprendizado,,,Motivação,,,,,,
383,26/07/2021,Estou gostando muito de usar o instagram!👏👏👏👏,,,,,,,,,,,,,Satisfação,,,Satisfação,,,,,,
