ID Postagem,Data,Postagem,Funcionalidade (Av1),Funcionalidade (Av2),Funcionalidade,Tipo (Av1),Tipo (Av2),Tipo,Intenção (Av1),Intenção (Av2),Intenção,Análise de Sentimento (Av1),Análise de Sentimento (Av2),Análise de Sentimento,Usabilidade (Av1),Usabilidade (Av2),Usabilidade,UX (Av1),UX (Av2),UX,Artefato (Av1),Artefato (Av2),Artefato,Discutir
117,22/07/2021,"Falta de recursos para usar o APP. Fora q não chegou em outras plataformas como PLAYSTATION, etc... Precisa melhorar urgentemente. E outra deram a opção de compra com alguns benefícios que até agr o usuário não pode usar 😡😡",,,,,,,,,,Negativa,,Validar,Eficiência,,Validar,Frustração,,Validar,,,,
118,22/07/2021,Series antigas mentira eu queria voltara assistir jiraya mas voces me deixaram puto de raiva 😡😡😡😡😡,,,,,,,,,,Negativa,,Validar,Satisfação,,Validar,Frustração,,Validar,,,,
119,22/07/2021,"O catálogo é fraco, o app pior ainda (na minha smatv Samsung nem funciona, trava). Decepção Warner 😢.",,,,,,,,,,Negativa,,Validar,Eficácia,,Validar,Frustração,,Validar,,,,
120,22/07/2021,Desde ontem estou tentando assinar o plano e o app da um bug 🤦‍♀️🤦‍♀️🤦‍♀️,,,,,,,,,,Negativa,,Validar,Eficiência,,Validar,Frustração,,Validar,,,,
121,22/07/2021,"Total decepção. A cada final de episódio de série, o conteúdo é direcionado para a primeira temporada. Selecionar episódio manualmente é triste! 😒😒 A legenda, nem se fala. Toda descentralizada e o app trava demais...",,,,,,,,,,Negativa,,Validar,Eficiência,,Validar,Frustração,,Validar,,,,
122,22/07/2021,Não tô ouvindo nada só a imagem aparece não têm áudio 😕🤔,,,,,,,,,,Neutra,,Validar,Eficiência,,Validar,Frustração,,Validar,,,,
123,22/07/2021,Kkkkkkķk só pode ser piada esse App né muito ruim não faz nada trava trava e trava outra vez tem que melhorar muito o conteúdo e maravilhoso mais quando vc vai assistir phaaa não funciona 🙄🙄Pfv melhora isso 🤦‍♀️🤷‍♀️,,,,,,,,,,Negativa,,Validar,Eficiência,,Validar,Frustração,,Validar,,,,
124,22/07/2021,"Trava e fecha o app o tempo todo, impossível assistir algo continuamente e não salva de onde parou...update o mais rápido possível 🙏🙏🙏",,,,,,,,,,Neutra,,Validar,Eficácia,,Validar,Frustração,,Validar,,,,
125,22/07/2021,Ótimo!!! É show!!!!👏👏👏😍,,,,,,,,,,Positiva,,Validar,Satisfação,,Validar,Satisfação,,Validar,,,,
126,22/07/2021,Continua com os mesmos erros...tenho que escrever em um papel onde parei na série porque o APP não grava. 👎,,,,,,,,,,Negativa,,Validar,Eficácia,,Validar,Frustração,,Validar,,,,
127,22/07/2021,Se pudesse daria ZERO...Desde a estreia não consigo acessar via provedor ( CLARO TV)😡😡😡😡,,,,,,,,,,Negativa,,Validar,Eficácia,,Validar,Frustração,,Validar,,,,
128,22/07/2021,"Simplesmente ameii, espero que melhorem na parte de crescer a tela no telefone! Porque tá horrível isso, mais tirando isso tá perfeito!😍💜🛐🛐",,,,,,,,,,Positiva,,Validar,Eficiência,,Validar,Afeto,,Validar,,,,
129,22/07/2021,"Tô amandoooo adorei a interface, muito sensacional gente eu tava só esperando pra poder assinar a única coisa que me incomodou foi não terem dublado a série animada da Arlequina, maís de resto tá tudo perfeito. Tudo que eu gosto em um só lugar e por um preço super em conta. Brigado HBO 😌❤️",,,,,,,,,,Positiva,,Validar,Satisfação,,Validar,Afeto,,Validar,,,,
130,22/07/2021,"Excelente streaming! Conteúdo muito bom! Não percam a promoção de preço baixo para sempre até o dia 31/07/21, mas só se for adquirido pelo site. 😉",,,,,,,,,,Positiva,,Validar,Satisfação,,Validar,Satisfação,,Validar,,,,
131,22/07/2021,"Fiz a assinatura com ""50% de desconto"" e foi cobrado além do valor da mensalidade mais duas taxas de 5,25 R$ , que propaganda enganosa é essa?😠",,,,,,,,,,Negativa,,Validar,Eficácia,,Validar,Frustração,,Validar,,,,
132,22/07/2021,Gostei muito atendeu todas as minhas experiências 🥰😍,,,,,,,,,,Positiva,,Validar,Satisfação,,Validar,Satisfação,,Validar,,,,
133,22/07/2021,Nao baixa de jeito nenhum no meu celular. 🤦🏽‍♀️💔,,,,,,,,,,Negativa,,Validar,Eficácia,,Validar,Frustração,,Validar,,,,
134,22/07/2021,O app na tv não funciona direito as séries ficam travando e como não tem opção de melhorar ou piorar a qualidade trava muito. E sei que é do app na tv pq no celular funciona normalmente. Se puderem fazer o reparo pq tá chato! Não consigo ver o que pago pra ver 😊,,,,,,,,,,Negativa,,Validar,Eficiência,,Validar,Frustração,,Validar,,,,
135,22/07/2021,"Ta muito lento, E pago o plano multitela, e ate hoje nao achei o catálogo de esportes😐",,,,,,,,,,Negativa,,Validar,Eficiência,,Validar,Frustração,,Validar,,,,
136,22/07/2021,Legenda atrasada em tudo. 😏,,,,,,,,,,Negativa,,Validar,Eficiência,,Validar,Frustração,,Validar,,,,
137,22/07/2021,👍,,,,,,,,,,Positiva,,Validar,Satisfação,,Validar,Satisfação,,Validar,,,,
138,22/07/2021,Excelente 👏👍,,,,,,,,,,Positiva,,Validar,Satisfação,,Validar,Satisfação,,Validar,,,,
139,22/07/2021,O que adianta ter conteúdo se nada funciona? Infelizmente 😔 pior aplicativo de streaming.,,,,,,,,,,Negativa,,Validar,Eficácia,,Validar,Frustração,,Validar,,,,
140,22/07/2021,Estou amando!!!! Vale a pena assinar 😍💜,,,,,,,,,,Positiva,,Validar,Satisfação,,Validar,Afeto,,Validar,,,,
141,22/07/2021,Esperando liberar o app pra smart tv panasonic 😞,,,,,,,,,,Negativa,,Validar,Eficácia,,Validar,Frustração,,Validar,,,,
142,22/07/2021,Boa noite onde fica a opção de tv e jogos ao vivo. Mim respondam detalhadamente ?????😥😥😥,,,,,,,,,,Negativa,,Validar,Aprendizado,,Validar,Frustração,,Validar,,,,
143,22/07/2021,Esse aplicativo é muito bom top 👏👏👏👏😀😍,,,,,,,,,,Positiva,,Validar,Satisfação,,Validar,Satisfação,,Validar,,,,
144,22/07/2021,"App é show, mas minha TV Samsung não pega aplicativo e não tem previsão para atualização. 😓😓😓",,,,,,,,,,Negativa,,Validar,Eficácia,,Validar,Frustração,,Validar,,,,
145,22/07/2021,Tô curtindo. 💙,,,,,,,,,,Positiva,,Validar,Satisfação,,Validar,Satisfação,,Validar,,,,
146,22/07/2021,"O APP tem apresentado muitas falhas! Está muito difícil seguir as séries, ele não funciona em segundo plano, dá erro toda a hora, o episódio que estou vendo não fica salvo, as configurações tem que ser ativadas toda hora. Pensando em cancelar se não resolverem o problema...🙁",,,,,,,,,,Negativa,,Validar,Eficiência,,Validar,Frustração,,Validar,,,,
147,22/07/2021,"Eu amo todos os seriados e filmes, porem e muito chato mecher nele, e muito lento ate mesmo no waifi, pra fazer download ele fala q o celular nao tem memoria, e fica carregando e carregando ao ponto de eu reiniciar ou desistir. Por favor melhorem 🙏",,,,,,,,,,Negativa,,Validar,Eficiência,,Validar,Frustração,,Validar,,,,
148,22/07/2021,Perfeito💙❤ para mim superou a disney+ netflix interface bonita full hd catalógo organido para filmes e séries so as legendas são meias desorganizada tirando isso tudo e perfeito do aplicativo,,,,,,,,,,Positiva,,Validar,Satisfação,,Validar,Estética,,Validar,,,,
149,22/07/2021,"POUQUÍSSIMO conteúdo em 4K 😭😭😭😭 Estou usando no Cel, coloquem a opção de preencher a tela toda (vídeo) (Android) e Android TV e esta TRAVANDO MUITO, tem muita coisa boa e das antigas q não tinha em lugar nenhum... desenhos do Hanna Barbera... só achei zuado q a série MOM só tem a T3E1 (um episódio de uma temporada) aff",,,,,,,,,,Negativa,,Validar,Eficiência,,Validar,Frustração,,Validar,,,,
150,22/07/2021,"Por enquanto estou gostando,app fluido e o valor cabe no bolso 👏 continuem melhorando",,,,,,,,,,Positiva,,Validar,Satisfação,,Validar,Satisfação,,Validar,,,,
151,22/07/2021,Gostei é uma aplicativo excelente 👏🏻,,,,,,,,,,Positiva,,Validar,Satisfação,,Validar,Satisfação,,Validar,,,,
152,22/07/2021,"O app trava muito, cada episódio tem que colocar a leg nada 😔",,,,,,,,,,Negativa,,Validar,Eficiência,,Validar,Frustração,,Validar,,,,
153,22/07/2021,Muito Ruim não tem nada dublado 😕😞,,,,,,,,,,Negativa,,Validar,Satisfação,,Validar,Frustração,,Validar,,,,
154,22/07/2021,"Aplicativo fecha sozinho, dá problema o tempo todo. Para minha surpresa a HBO criou o aplicativo usando JAVA! HBO vcs estão loucos ou é incompetência mesmo?? 😡 JAVA é a pior plataforma para criar Apps para Android além de expor os Usuários as falhas de segurança do JAVA. Pessoal reclamem, isso não está certo!!",,,,,,,,,,Negativa,,Validar,Eficácia,,Validar,Frustração,,Validar,,,,
155,22/07/2021,Perfeito 😔✊,,,,,,,,,,Positiva,,Validar,Satisfação,,Validar,Satisfação,,Validar,,,,
156,22/07/2021,"Triste. APP pro Android cheio de bug (desde som baixo, até legendas não centralizadas), tá faltando coisas no catálogo, e ainda não chegou pro Fire stick TV 😢😢😢",,,,,,,,,,Negativa,,Validar,Eficiência,,Validar,Frustração,,Validar,,,,
157,22/07/2021,Muitos filmes não tem a opção português (BR) 💔,,,,,,,,,,Negativa,,Validar,Satisfação,,Validar,Frustração,,Validar,,,,
158,22/07/2021,"Falta muito para ficar com cinco estrela 🌟🌟🌟🌟 ficar caindo o tempo todo não tem a opção de começar de onde parou e a opção de aumentar tela, Quando resolver isso eu dou as cinco 🌟🌟🌟🌟🌟",,,,,,,,,,Negativa,,Validar,Eficiência,,Validar,Frustração,,Validar,,,,
159,22/07/2021,Hoje 4/7/21 o aplicativo está péssimo no celular quanto na tv não está carregando fica só tela preta e não sai disso 😞😞😞,,,,,,,,,,Negativa,,Validar,Eficácia,,Validar,Frustração,,Validar,,,,
160,22/07/2021,O app esta lindo as cores e tudo o catalogo de series e filmes estao ótimos tbm consegui encontrar tudo oq eu queria assistir😁,,,,,,,,,,Positiva,,Validar,Satisfação,,Validar,Estética,,Validar,,,,
161,22/07/2021,"Muito bom esse app da HBO MAX, show de bola ⚽️🏐🏈",,,,,,,,,,Positiva,,Validar,Satisfação,,Validar,Satisfação,,Validar,,,,
162,22/07/2021,"E ótimo , só tem ué colocar mais conteúdo original Max, e corrigir alguns bugs e melhorias URGENTE 😉👍.",,,,,,,,,,Neutra,,Validar,Eficiência,,Validar,Satisfação,,Validar,,,,
163,22/07/2021,"Tentando assinar, quando pede um codigo promocional, quando esse codigo n existe que saina, depois pergunta sobre um provedor no final nao consegui assinar.👎😒",,,,,,,,,,Neutra,,Validar,Eficácia,,Validar,Frustração,,Validar,,,,
164,22/07/2021,Muito bom 👍,,,,,,,,,,Positiva,,Validar,Satisfação,,Validar,Satisfação,,Validar,,,,
165,22/07/2021,Não consigo baixar no Android e minha versão é atualizada 😞,,,,,,,,,,Negativa,,Validar,Eficácia,,Validar,Frustração,,Validar,,,,
166,22/07/2021,"Simplesmente não funciona, só dá pra criar perfil 🤡😑",,,,,,,,,,Neutra,,Validar,Eficácia,,Validar,Frustração,,Validar,,,,
